gene_id,proposed,cluster,cluster_training_support,cluster_training_probability,evidence_status,nested_cv_precision,nested_cv_recall,nested_cv_f1
TGME49_204100,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_225270,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_221720,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_265190,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_213635,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_306300,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_319610,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_242260,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_236850,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_231200,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_250850,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_213325,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_272475,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_237860,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_258450,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_253615,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_283520,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_244130,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_318470,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_258420,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_294060,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_212780,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_284620,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_298010,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_220520,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_251450,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_285650,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_277490,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_201120,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_211600,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_311770,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_240410,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_265770,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_210270,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_225340,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_310720,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_209970,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_210430,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_316750,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_310220,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_288890,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_318190,nucleus - chromatin,13,61,0.5754716981132075,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
TGME49_280770,nucleus - chromatin,5,83,0.6102941176470589,inferred_from_held_out_structure,0.6139593871946813,0.18983957219251338,0.28388620665006553
