gene_id	gene_name
TGGT1_259100	N/A
TGGT1_259115	N/A
TGGT1_259130	N/A
TGGT1_259140	N/A
TGGT1_259150	N/A
TGGT1_259155	N/A
TGGT1_259160	N/A
TGGT1_259168	N/A
TGGT1_259172	N/A
TGGT1_259180	N/A
TGGT1_259190	N/A
TGGT1_259200A	N/A
TGGT1_259200B	N/A
TGGT1_259205	N/A
TGGT1_259210	N/A
TGGT1_259220	N/A
TGGT1_259230	N/A
TGGT1_259240	N/A
TGGT1_259250	N/A
TGGT1_259260	N/A
TGGT1_259270	N/A
TGGT1_259280	N/A
TGGT1_259290	N/A
TGGT1_259300	N/A
TGGT1_259410	N/A
TGGT1_259520	N/A
TGGT1_259530	N/A
TGGT1_259540	N/A
TGGT1_259550	N/A
TGGT1_259560	N/A
TGGT1_259570	N/A
TGGT1_259580	N/A
TGGT1_259590	N/A
TGGT1_259600	N/A
TGGT1_259610	N/A
TGGT1_259620	N/A
TGGT1_259630	N/A
TGGT1_259640	N/A
TGGT1_259650	N/A
TGGT1_259660	N/A
TGGT1_259670	N/A
TGGT1_259690	N/A
TGGT1_259700	N/A
TGGT1_259710	N/A
TGGT1_259720	N/A
TGGT1_259830	N/A
TGGT1_259840	N/A
TGGT1_259850	N/A
TGGT1_259860	N/A
TGGT1_259870	N/A
TGGT1_259880	N/A
TGGT1_259890	N/A
TGGT1_259895	N/A
TGGT1_259900	N/A
TGGT1_259920	N/A
TGGT1_259940	N/A
TGGT1_259950	N/A
TGGT1_259960	N/A
TGGT1_259965	N/A
TGGT1_259980	N/A
TGGT1_259990	N/A
TGGT1_260000	N/A
TGGT1_260010	N/A
TGGT1_260020	N/A
TGGT1_260030	N/A
TGGT1_260140	N/A
TGGT1_260150	N/A
TGGT1_260160	N/A
TGGT1_260170	N/A
TGGT1_260180	N/A
TGGT1_260190	N/A
TGGT1_260200	N/A
TGGT1_260205	N/A
TGGT1_260210	N/A
TGGT1_260220	N/A
TGGT1_260230	N/A
TGGT1_260240	N/A
TGGT1_260250	N/A
TGGT1_260260	N/A
TGGT1_260270	N/A
TGGT1_260280	N/A
TGGT1_260290	N/A
TGGT1_260300	N/A
TGGT1_260310	N/A
TGGT1_260320	N/A
TGGT1_260325	N/A
TGGT1_260330	N/A
TGGT1_260340	N/A
TGGT1_260360	N/A
TGGT1_260370	N/A
TGGT1_260375	N/A
TGGT1_260380	N/A
TGGT1_260390	N/A
TGGT1_260400	N/A
TGGT1_260410	N/A
TGGT1_260420	N/A
TGGT1_260430	N/A
TGGT1_260440	N/A
TGGT1_260450	N/A
TGGT1_260460	N/A
TGGT1_260470	N/A
TGGT1_260480	N/A
TGGT1_260490	N/A
TGGT1_260500	N/A
TGGT1_260510	N/A
TGGT1_260520	N/A
TGGT1_260530	N/A
TGGT1_260540	N/A
TGGT1_260550	N/A
TGGT1_260570	N/A
TGGT1_260580	N/A
TGGT1_260600	N/A
TGGT1_260610	N/A
TGGT1_260620	N/A
TGGT1_260630	N/A
TGGT1_260640	N/A
TGGT1_260650	N/A
TGGT1_260660	N/A
TGGT1_260670	N/A
TGGT1_260680	N/A
TGGT1_260790	N/A
TGGT1_260800	N/A
TGGT1_260810	N/A
TGGT1_260820	N/A
TGGT1_260825	N/A
TGGT1_260830	N/A
TGGT1_260840	N/A
TGGT1_260850	N/A
TGGT1_260860	N/A
TGGT1_260870	N/A
TGGT1_260990	N/A
TGGT1_261000	N/A
TGGT1_261010	N/A
TGGT1_261018	N/A
TGGT1_261022	N/A
TGGT1_261030	N/A
TGGT1_261040	N/A
TGGT1_261050	N/A
TGGT1_261060	N/A
TGGT1_261070	N/A
TGGT1_261075	N/A
TGGT1_261080	CRMPA
TGGT1_261200	N/A
TGGT1_261210	N/A
TGGT1_261220	N/A
TGGT1_261230	N/A
TGGT1_261240	N/A
TGGT1_261250	N/A
TGGT1_261260A	N/A
TGGT1_261260B	N/A
TGGT1_261300	N/A
TGGT1_261370	N/A
TGGT1_261380	N/A
TGGT1_261390	N/A
TGGT1_261400	N/A
TGGT1_261410	N/A
TGGT1_261430	N/A
TGGT1_261440	N/A
TGGT1_261450	N/A
TGGT1_261460	N/A
TGGT1_261470	N/A
TGGT1_261475	N/A
TGGT1_261480	N/A
TGGT1_261490	N/A
TGGT1_261500	N/A
TGGT1_261510	N/A
TGGT1_261520	N/A
TGGT1_261530	N/A
TGGT1_261540	N/A
TGGT1_261560	N/A
TGGT1_261570	N/A
TGGT1_261580	N/A
TGGT1_261590	N/A
TGGT1_261600	N/A
TGGT1_261610	N/A
TGGT1_261620	N/A
TGGT1_261630	N/A
TGGT1_261650	N/A
TGGT1_261660	N/A
TGGT1_261670	N/A
TGGT1_261680	N/A
TGGT1_261690	N/A
TGGT1_261700	N/A
TGGT1_261710	N/A
TGGT1_261720	N/A
TGGT1_261730	N/A
TGGT1_261740	N/A
TGGT1_261750	N/A
TGGT1_261760	N/A
TGGT1_261770	N/A
TGGT1_261780	N/A
TGGT1_261790	N/A
TGGT1_261850	N/A
TGGT1_261940	N/A
TGGT1_261950	N/A
TGGT1_261955A	N/A
TGGT1_261955B	N/A
TGGT1_261960	N/A
TGGT1_261970	N/A
TGGT1_261980	N/A
TGGT1_261990	N/A
TGGT1_262000	N/A
TGGT1_262010	N/A
TGGT1_262020	N/A
TGGT1_262030	N/A
TGGT1_262040	N/A
TGGT1_262050	N/A
TGGT1_262060	N/A
TGGT1_262070	N/A
TGGT1_262080	N/A
TGGT1_262090	N/A
TGGT1_262100	N/A
TGGT1_262110	N/A
TGGT1_262120	N/A
TGGT1_262125	N/A
TGGT1_262130	N/A
TGGT1_262140	N/A
TGGT1_262150	N/A
TGGT1_262160	N/A
TGGT1_262170	N/A
TGGT1_262380	N/A
TGGT1_262390	N/A
TGGT1_262400	N/A
TGGT1_262410	N/A
TGGT1_262420	N/A
TGGT1_262430	N/A
TGGT1_262440	N/A
TGGT1_262450	N/A
TGGT1_262460	N/A
TGGT1_262470	N/A
TGGT1_262480	N/A
TGGT1_262490	N/A
TGGT1_262500	N/A
TGGT1_262510	N/A
TGGT1_262520	N/A
TGGT1_262530	N/A
TGGT1_262540	N/A
TGGT1_262550	N/A
TGGT1_262560	N/A
TGGT1_262575	N/A
TGGT1_262590	N/A
TGGT1_262600	N/A
TGGT1_262610	N/A
TGGT1_262620	N/A
TGGT1_262630	N/A
TGGT1_262640	N/A
TGGT1_262650	N/A
TGGT1_262655	N/A
TGGT1_262660	N/A
TGGT1_262670	N/A
TGGT1_262680	N/A
TGGT1_262690	N/A
TGGT1_262700	N/A
TGGT1_262710	N/A
TGGT1_262720	N/A
TGGT1_262730	N/A
TGGT1_262740	N/A
TGGT1_262750	N/A
TGGT1_262760	N/A
TGGT1_262780	N/A
TGGT1_262800	N/A
TGGT1_262810	N/A
TGGT1_262825	N/A
TGGT1_262840	N/A
TGGT1_262860	N/A
TGGT1_262870	N/A
TGGT1_262880	N/A
TGGT1_262890	N/A
TGGT1_262900	N/A
TGGT1_262910	N/A
TGGT1_262920	N/A
TGGT1_262930	N/A
TGGT1_262933	N/A
TGGT1_262935	N/A
TGGT1_262940	N/A
TGGT1_262950	N/A
TGGT1_262960	N/A
TGGT1_262970	N/A
TGGT1_262980	N/A
TGGT1_262990	N/A
TGGT1_263000	N/A
TGGT1_263010	N/A
TGGT1_263020	N/A
TGGT1_263030	N/A
TGGT1_263040	N/A
TGGT1_263050	N/A
TGGT1_263060	N/A
TGGT1_263070	N/A
TGGT1_263080	N/A
TGGT1_263085	N/A
TGGT1_263090	N/A
TGGT1_263100	N/A
TGGT1_263110	N/A
TGGT1_263120	N/A
TGGT1_263130	N/A
TGGT1_263135	N/A
TGGT1_263140	N/A
TGGT1_263150	N/A
TGGT1_263160	N/A
TGGT1_263170	N/A
TGGT1_263180	N/A
TGGT1_263190	N/A
TGGT1_263200	N/A
TGGT1_263210	N/A
TGGT1_263215	N/A
TGGT1_263220	N/A
TGGT1_263230	N/A
TGGT1_263240	N/A
TGGT1_263245	N/A
TGGT1_263250	N/A
TGGT1_263260	N/A
TGGT1_263270	N/A
TGGT1_263280	N/A
TGGT1_263290	N/A
TGGT1_263300	N/A
TGGT1_263310	N/A
TGGT1_263320	N/A
TGGT1_263323	N/A
TGGT1_263327	N/A
TGGT1_263330	N/A
TGGT1_263335	N/A
TGGT1_263340	N/A
TGGT1_263350	N/A
TGGT1_263360	N/A
TGGT1_263380	N/A
TGGT1_263390	N/A
TGGT1_263400	N/A
TGGT1_263410	N/A
TGGT1_263420	N/A
TGGT1_263430	N/A
TGGT1_263440	N/A
TGGT1_263450	N/A
TGGT1_263460	N/A
TGGT1_263470	N/A
TGGT1_263480	N/A
TGGT1_263490	N/A
TGGT1_263500	N/A
TGGT1_263510	N/A
TGGT1_263520	N/A
TGGT1_263530	N/A
TGGT1_263540	N/A
TGGT1_263550	N/A
TGGT1_263560	N/A
TGGT1_263570	N/A
TGGT1_263580	N/A
TGGT1_263595	N/A
TGGT1_263610	N/A
TGGT1_263630	N/A
TGGT1_263633	N/A
TGGT1_263637	N/A
TGGT1_263642	N/A
TGGT1_263650	N/A
TGGT1_263660	N/A
TGGT1_263670	N/A
TGGT1_263680	N/A
TGGT1_263690	N/A
TGGT1_263700	N/A
TGGT1_263710	N/A
TGGT1_263720	N/A
TGGT1_263730	N/A
TGGT1_263740	N/A
TGGT1_263750	N/A
TGGT1_263760	N/A
TGGT1_263785	N/A
TGGT1_263800	N/A
TGGT1_263810	N/A
TGGT1_263820	N/A
TGGT1_263840	N/A
TGGT1_263850	N/A
TGGT1_263860	N/A
TGGT1_263870	N/A
TGGT1_263980	N/A
TGGT1_263990	N/A
TGGT1_264000	N/A
TGGT1_264010	N/A
TGGT1_264020	N/A
TGGT1_264030	N/A
TGGT1_264040	N/A
TGGT1_264050	N/A
TGGT1_264060	N/A
TGGT1_264070	N/A
TGGT1_264075	N/A
TGGT1_264080	N/A
TGGT1_264090	N/A
TGGT1_264100	N/A
TGGT1_264110	N/A
TGGT1_264120	N/A
TGGT1_264130	N/A
TGGT1_264140	N/A
TGGT1_264150	N/A
TGGT1_264160	N/A
TGGT1_264170	N/A
TGGT1_264175	N/A
TGGT1_264178A	N/A
TGGT1_264178B	N/A
TGGT1_264182	N/A
TGGT1_264190	N/A
TGGT1_264200	N/A
TGGT1_264210	N/A
TGGT1_264220	N/A
TGGT1_264225	N/A
TGGT1_264230	N/A
TGGT1_264240	N/A
TGGT1_264260	N/A
TGGT1_264420	N/A
TGGT1_264430	N/A
TGGT1_264440	N/A
TGGT1_264450	N/A
TGGT1_264460	N/A
TGGT1_264468	N/A
TGGT1_264472	N/A
TGGT1_264485	N/A
TGGT1_264600	N/A
TGGT1_264610	N/A
TGGT1_264620	N/A
TGGT1_264630	N/A
TGGT1_264640	N/A
TGGT1_264650	N/A
TGGT1_264660	N/A
TGGT1_264670	N/A
TGGT1_264680	N/A
TGGT1_264690	N/A
TGGT1_264700	N/A
TGGT1_264710	N/A
TGGT1_264720	N/A
TGGT1_264730	N/A
TGGT1_264740	N/A
TGGT1_264745	N/A
TGGT1_264748	N/A
TGGT1_264752	N/A
TGGT1_264760	N/A
TGGT1_264770	N/A
TGGT1_264780	N/A
TGGT1_264790	N/A
TGGT1_264805	N/A
TGGT1_264820	N/A
TGGT1_264830	N/A
TGGT1_264840	N/A
TGGT1_264860	N/A
TGGT1_264870	N/A
TGGT1_264875	N/A
TGGT1_264880	N/A
TGGT1_264890	N/A
TGGT1_264900	N/A
TGGT1_264940	N/A
TGGT1_264950	N/A
TGGT1_264960	N/A
TGGT1_264970	N/A
TGGT1_264980	N/A
TGGT1_264990	N/A
TGGT1_265000	N/A
TGGT1_265005	N/A
TGGT1_265010	N/A
TGGT1_265020	N/A
TGGT1_265030	N/A
TGGT1_265040	N/A
TGGT1_265050	N/A
TGGT1_265060	N/A
TGGT1_265065	N/A
TGGT1_265070	N/A
TGGT1_265080	N/A
TGGT1_265090	N/A
TGGT1_265100	N/A
TGGT1_265110	N/A
TGGT1_265120	N/A
TGGT1_265130	N/A
TGGT1_265140	N/A
TGGT1_265150	N/A
TGGT1_265170	N/A
TGGT1_265175	N/A
TGGT1_265180	N/A
TGGT1_265190	N/A
TGGT1_265205	N/A
TGGT1_265220	N/A
TGGT1_265230	N/A
TGGT1_265240	N/A
TGGT1_265250	N/A
TGGT1_265255	N/A
TGGT1_265260	N/A
TGGT1_265270	N/A
TGGT1_265280	N/A
TGGT1_265290	N/A
TGGT1_265310	N/A
TGGT1_265320	N/A
TGGT1_265330	N/A
TGGT1_265340	N/A
TGGT1_265360	N/A
TGGT1_265370	N/A
TGGT1_265380	N/A
TGGT1_265390	N/A
TGGT1_265400	N/A
TGGT1_265410	N/A
TGGT1_265420	N/A
TGGT1_265430	N/A
TGGT1_265440	N/A
TGGT1_265450	N/A
TGGT1_265455	N/A
TGGT1_265460	N/A
TGGT1_265470	N/A
TGGT1_265480	N/A
TGGT1_265500	N/A
TGGT1_265510	N/A
TGGT1_265520	N/A
TGGT1_265530	N/A
TGGT1_265538	N/A
TGGT1_265542	N/A
TGGT1_265650	N/A
TGGT1_265770	N/A
TGGT1_265780	N/A
TGGT1_265790	N/A
TGGT1_265810	N/A
TGGT1_265820	N/A
TGGT1_265830	N/A
TGGT1_265840	N/A
TGGT1_265850	N/A
TGGT1_265860	N/A
TGGT1_265870A	N/A
TGGT1_265870B	N/A
TGGT1_265990	N/A
TGGT1_266010	N/A
TGGT1_266030	N/A
TGGT1_266035	N/A
TGGT1_266040	N/A
TGGT1_266050	N/A
TGGT1_266060	N/A
TGGT1_266065	N/A
TGGT1_266070	N/A
TGGT1_266080	N/A
TGGT1_266090	N/A
TGGT1_266100	N/A
TGGT1_266105	N/A
TGGT1_266110	N/A
TGGT1_266120	N/A
TGGT1_266130	N/A
TGGT1_266140	N/A
TGGT1_266150	N/A
TGGT1_266260	N/A
TGGT1_266270	N/A
TGGT1_266280	N/A
TGGT1_266290	N/A
TGGT1_266300	N/A
TGGT1_266310	N/A
TGGT1_266320	N/A
TGGT1_266330	N/A
TGGT1_266335	N/A
TGGT1_266340	N/A
TGGT1_266360	N/A
TGGT1_266366	N/A
TGGT1_266372	N/A
TGGT1_266380	N/A
TGGT1_266390	N/A
TGGT1_266400	N/A
TGGT1_266410	N/A
TGGT1_266435	N/A
TGGT1_266450	N/A
TGGT1_266460	N/A
TGGT1_266470	N/A
TGGT1_266480	N/A
TGGT1_266500	N/A
TGGT1_266600	N/A
TGGT1_266610	N/A
TGGT1_266620	N/A
TGGT1_266630	N/A
TGGT1_266640	N/A
TGGT1_266650	N/A
TGGT1_266660	N/A
TGGT1_266670	N/A
TGGT1_266675	N/A
TGGT1_266680	N/A
TGGT1_266690	N/A
TGGT1_266700	N/A
TGGT1_266710	N/A
TGGT1_266720	N/A
TGGT1_266730	N/A
TGGT1_266740	N/A
TGGT1_266750	N/A
TGGT1_266760	N/A
TGGT1_266770	N/A
TGGT1_266785	N/A
TGGT1_266800	N/A
TGGT1_266810	N/A
TGGT1_266820	N/A
TGGT1_266830	N/A
TGGT1_266840	N/A
TGGT1_266850	N/A
TGGT1_266860	N/A
TGGT1_266870	N/A
TGGT1_266880	N/A
TGGT1_266890	N/A
TGGT1_266900	N/A
TGGT1_266910	N/A
TGGT1_266920	N/A
TGGT1_266930	N/A
TGGT1_266940	N/A
TGGT1_266950	N/A
TGGT1_266960	N/A
TGGT1_266970	N/A
TGGT1_266980	N/A
TGGT1_266990	N/A
TGGT1_267000	N/A
TGGT1_267020	N/A
TGGT1_267030	N/A
TGGT1_267040	N/A
TGGT1_267045	N/A
TGGT1_267050	N/A
TGGT1_267060	N/A
TGGT1_267070	N/A
TGGT1_267080	N/A
TGGT1_267090	N/A
TGGT1_267100	N/A
TGGT1_267120	N/A
TGGT1_267130	N/A
TGGT1_267140	N/A
TGGT1_267150	N/A
TGGT1_267160	N/A
TGGT1_267270	N/A
TGGT1_267280	N/A
TGGT1_267290	N/A
TGGT1_267300	N/A
TGGT1_267308	N/A
TGGT1_267312	N/A
TGGT1_267330	N/A
TGGT1_267340	N/A
TGGT1_267350	N/A
TGGT1_267360	N/A
TGGT1_267370	N/A
TGGT1_267380	N/A
TGGT1_267390	N/A
TGGT1_267400	N/A
TGGT1_267410	N/A
TGGT1_267420	N/A
TGGT1_267430	N/A
TGGT1_267435	N/A
TGGT1_267440	N/A
TGGT1_267450	N/A
TGGT1_267460	N/A
TGGT1_267470	N/A
TGGT1_267480	N/A
TGGT1_267490	N/A
TGGT1_267500	N/A
TGGT1_267510	N/A
TGGT1_267520	N/A
TGGT1_267530	N/A
TGGT1_267540	N/A
TGGT1_267550	N/A
TGGT1_267560	N/A
TGGT1_267570	N/A
TGGT1_267580	N/A
TGGT1_267585	N/A
TGGT1_267590	N/A
TGGT1_267600	N/A
TGGT1_267610	N/A
TGGT1_267620	N/A
TGGT1_267630	N/A
TGGT1_267642	N/A
TGGT1_267650	N/A
TGGT1_267660	N/A
TGGT1_267670	N/A
TGGT1_267680	N/A
TGGT1_267690	N/A
TGGT1_267700	N/A
TGGT1_267710	N/A
TGGT1_267720	N/A
TGGT1_267725	N/A
TGGT1_267730	N/A
TGGT1_267740	N/A
TGGT1_267750	N/A
TGGT1_267760	N/A
TGGT1_267775	N/A
TGGT1_267790	N/A
TGGT1_267800	N/A
TGGT1_267810	N/A
TGGT1_267820	N/A
TGGT1_267840	N/A
TGGT1_267855	N/A
TGGT1_267875	N/A
TGGT1_267960	N/A
TGGT1_267980	N/A
TGGT1_267990	N/A
TGGT1_268000	N/A
TGGT1_268010	N/A
TGGT1_268020	N/A
TGGT1_268035	N/A
TGGT1_268170	N/A
TGGT1_268176	N/A
TGGT1_268178	N/A
TGGT1_268182	N/A
TGGT1_268190	N/A
TGGT1_268200	N/A
TGGT1_268210	N/A
TGGT1_268220	N/A
TGGT1_268225	N/A
TGGT1_268230	N/A
TGGT1_268240	N/A
TGGT1_268250	N/A
TGGT1_268260	N/A
TGGT1_268270	N/A
TGGT1_268280	N/A
TGGT1_268290	N/A
TGGT1_268300	N/A
TGGT1_268310	N/A
TGGT1_268320	N/A
TGGT1_268330	N/A
TGGT1_268340	N/A
TGGT1_268350	N/A
TGGT1_268360	N/A
TGGT1_268370	N/A
TGGT1_268380	N/A
TGGT1_268390	N/A
TGGT1_268400	N/A
TGGT1_268430	N/A
TGGT1_268560	N/A
TGGT1_268570	N/A
TGGT1_268580	N/A
TGGT1_268590	N/A
TGGT1_268600	N/A
TGGT1_268610	N/A
TGGT1_268620	N/A
TGGT1_268630	N/A
TGGT1_268640	N/A
TGGT1_268650	N/A
TGGT1_268660	N/A
TGGT1_268670	N/A
TGGT1_268680	N/A
TGGT1_268685	N/A
TGGT1_268690	N/A
TGGT1_268700	N/A
TGGT1_268710	N/A
TGGT1_268720	N/A
TGGT1_268730	N/A
TGGT1_268740	N/A
TGGT1_268750	N/A
TGGT1_268760	N/A
TGGT1_268765	N/A
TGGT1_268770	N/A
TGGT1_268780	N/A
TGGT1_268790	N/A
TGGT1_268800	N/A
TGGT1_268810	N/A
TGGT1_268820	N/A
TGGT1_268835	N/A
TGGT1_268840	N/A
TGGT1_268850	N/A
TGGT1_268860	N/A
TGGT1_268870	N/A
TGGT1_268880	N/A
TGGT1_268890	N/A
TGGT1_268900	N/A
TGGT1_268910	N/A
TGGT1_268920	N/A
TGGT1_268930	N/A
TGGT1_268940	N/A
TGGT1_268950	N/A
TGGT1_268960	N/A
TGGT1_268970	N/A
TGGT1_268980	N/A
TGGT1_268985	N/A
TGGT1_268990	N/A
TGGT1_269000	N/A
TGGT1_269010	N/A
TGGT1_269015	N/A
TGGT1_269020	N/A
TGGT1_269035	N/A
TGGT1_269050	N/A
TGGT1_269060	N/A
TGGT1_269075	N/A
TGGT1_269085	N/A
TGGT1_269100	N/A
TGGT1_269110	N/A
TGGT1_269120	N/A
TGGT1_269130	N/A
TGGT1_269140	N/A
TGGT1_269150	N/A
TGGT1_269160	N/A
TGGT1_269170	N/A
TGGT1_269175	N/A
TGGT1_269180	N/A
TGGT1_269190	N/A
TGGT1_269200	N/A
TGGT1_269210	N/A
TGGT1_269240	N/A
TGGT1_269250	N/A
TGGT1_269260	N/A
TGGT1_269270	N/A
TGGT1_269280	N/A
TGGT1_269290	N/A
TGGT1_269300	N/A
TGGT1_269310	N/A
TGGT1_269315	N/A
TGGT1_269320	N/A
TGGT1_269330	N/A
TGGT1_269340	N/A
TGGT1_269350	N/A
TGGT1_269365	N/A
TGGT1_269380	N/A
TGGT1_269390	N/A
TGGT1_269400	N/A
TGGT1_269410	N/A
TGGT1_269413	N/A
TGGT1_269417	N/A
TGGT1_269420	N/A
TGGT1_269425	N/A
TGGT1_269430	N/A
TGGT1_269438	N/A
TGGT1_269442	N/A
TGGT1_269450	N/A
TGGT1_269460	N/A
TGGT1_269470	N/A
TGGT1_269480	N/A
TGGT1_269582	N/A
TGGT1_269588	N/A
TGGT1_269600	N/A
TGGT1_269620	N/A
TGGT1_269630	N/A
TGGT1_269640	N/A
TGGT1_269650	N/A
TGGT1_269660	N/A
TGGT1_269670	N/A
TGGT1_269680	N/A
TGGT1_269690	N/A
TGGT1_269700	N/A
TGGT1_269705	N/A
TGGT1_269710	N/A
TGGT1_269720	N/A
TGGT1_269730	N/A
TGGT1_269740	N/A
TGGT1_269750	N/A
TGGT1_269760	N/A
TGGT1_269770	N/A
TGGT1_269775	N/A
TGGT1_269780	N/A
TGGT1_269800	N/A
TGGT1_269830	N/A
TGGT1_269840	N/A
TGGT1_269850	N/A
TGGT1_269860	N/A
TGGT1_269885A	N/A
TGGT1_269885B	N/A
TGGT1_269900	N/A
TGGT1_269910	N/A
TGGT1_269920	PSD1pv
TGGT1_269930	N/A
TGGT1_269940	N/A
TGGT1_269950	N/A
TGGT1_269960	N/A
TGGT1_269970	N/A
TGGT1_269980	N/A
TGGT1_269990	N/A
TGGT1_270000	N/A
TGGT1_270010	N/A
TGGT1_270040	N/A
TGGT1_270050	N/A
TGGT1_270060	N/A
TGGT1_270070	N/A
TGGT1_270080	N/A
TGGT1_270090	N/A
TGGT1_270100	N/A
TGGT1_270120	N/A
TGGT1_270130	N/A
TGGT1_270140	N/A
TGGT1_270150	N/A
TGGT1_270160	N/A
TGGT1_270170	N/A
TGGT1_270190	N/A
TGGT1_270200	N/A
TGGT1_270210	N/A
TGGT1_270220	N/A
TGGT1_270230	N/A
TGGT1_270240	MAG1
TGGT1_270250	N/A
TGGT1_270260	N/A
TGGT1_270270	N/A
TGGT1_270273	N/A
TGGT1_270277	N/A
TGGT1_270280	N/A
TGGT1_270300	N/A
TGGT1_270310	N/A
TGGT1_270320	N/A
TGGT1_270330	N/A
TGGT1_270340	N/A
TGGT1_270350	N/A
TGGT1_270360	N/A
TGGT1_270370	N/A
TGGT1_270380	N/A
TGGT1_270450	N/A
TGGT1_270510	N/A
TGGT1_270520	N/A
TGGT1_270530	N/A
TGGT1_270540	N/A
TGGT1_270550	N/A
TGGT1_270560	N/A
TGGT1_270570	N/A
TGGT1_270580	N/A
TGGT1_270595	N/A
TGGT1_270610	N/A
TGGT1_270620	N/A
TGGT1_270630	N/A
TGGT1_270640	N/A
TGGT1_270650	N/A
TGGT1_270655	N/A
TGGT1_270660	N/A
TGGT1_270670	N/A
TGGT1_270680	N/A
TGGT1_270690	N/A
TGGT1_270700	N/A
TGGT1_270710	N/A
TGGT1_270720	N/A
TGGT1_270740	N/A
TGGT1_270750	N/A
TGGT1_270760	N/A
TGGT1_270770	N/A
TGGT1_270780	N/A
TGGT1_270790	N/A
TGGT1_270800	N/A
TGGT1_270805	N/A
TGGT1_270810	N/A
TGGT1_270820	N/A
TGGT1_270830	N/A
TGGT1_270840	N/A
TGGT1_270850	N/A
TGGT1_270865	N/A
TGGT1_270880	N/A
TGGT1_270890	N/A
TGGT1_270900	N/A
TGGT1_270910	N/A
TGGT1_270920	N/A
TGGT1_270925	N/A
TGGT1_270930	N/A
TGGT1_270940	N/A
TGGT1_270950	N/A
TGGT1_270960	N/A
TGGT1_270970	N/A
TGGT1_270975	N/A
TGGT1_270980	N/A
TGGT1_271000	N/A
TGGT1_271010	N/A
TGGT1_271015	N/A
TGGT1_271025	N/A
TGGT1_271030	N/A
TGGT1_271037	N/A
TGGT1_271040	N/A
TGGT1_271050	SAG2A
TGGT1_271060	N/A
TGGT1_271070	N/A
TGGT1_271080	N/A
TGGT1_271090	N/A
TGGT1_271100	N/A
TGGT1_271110	N/A
TGGT1_271115	N/A
TGGT1_271120	N/A
TGGT1_271145	N/A
TGGT1_271170	N/A
TGGT1_271174	N/A
TGGT1_271178	N/A
TGGT1_271190	N/A
TGGT1_271200	N/A
TGGT1_271210	N/A
TGGT1_271220	N/A
TGGT1_271240	N/A
TGGT1_271250	N/A
TGGT1_271260	N/A
TGGT1_271270	N/A
TGGT1_271280	N/A
TGGT1_271285	N/A
TGGT1_271290	N/A
TGGT1_271300	N/A
TGGT1_271310	N/A
TGGT1_271315	N/A
TGGT1_271320	N/A
TGGT1_271335	N/A
TGGT1_271350	N/A
TGGT1_271360	N/A
TGGT1_271370	N/A
TGGT1_271375	N/A
TGGT1_271380	N/A
TGGT1_271390	N/A
TGGT1_271400	N/A
TGGT1_271410	N/A
TGGT1_271420	N/A
TGGT1_271430	N/A
TGGT1_271440	N/A
TGGT1_271460	N/A
TGGT1_271470	N/A
TGGT1_271580	N/A
TGGT1_271590	N/A
TGGT1_271600	N/A
TGGT1_271610	N/A
TGGT1_271625A	N/A
TGGT1_271625B	N/A
TGGT1_271740	N/A
TGGT1_271750	N/A
TGGT1_271760	N/A
TGGT1_271770	N/A
TGGT1_271780	N/A
TGGT1_271790	N/A
TGGT1_271800	N/A
TGGT1_271810	N/A
TGGT1_271820	N/A
TGGT1_271840	N/A
TGGT1_271850	N/A
TGGT1_271860	N/A
TGGT1_271870	N/A
TGGT1_271880	N/A
TGGT1_271888	N/A
TGGT1_271892	N/A
TGGT1_271910	N/A
TGGT1_271920	N/A
TGGT1_271930	N/A
TGGT1_271935	N/A
TGGT1_271950	N/A
TGGT1_271960	N/A
TGGT1_271970	N/A
TGGT1_271980	N/A
TGGT1_271985	N/A
TGGT1_271990	N/A
TGGT1_272000	N/A
TGGT1_272010	N/A
TGGT1_272020	N/A
TGGT1_272030A	N/A
TGGT1_272030B	N/A
TGGT1_272040	N/A
TGGT1_272155	N/A
TGGT1_272180	N/A
TGGT1_272190	N/A
TGGT1_272200	N/A
TGGT1_272210	N/A
TGGT1_272230	N/A
TGGT1_272240	N/A
TGGT1_272260	N/A
TGGT1_272265	N/A
TGGT1_272270	N/A
TGGT1_272280	N/A
TGGT1_272285	N/A
TGGT1_272290	N/A
TGGT1_272300	N/A
TGGT1_272320	N/A
TGGT1_272340	N/A
TGGT1_272350	N/A
TGGT1_272360	N/A
TGGT1_272370	N/A
TGGT1_272380	N/A
TGGT1_272383	N/A
TGGT1_272390	N/A
TGGT1_272400	N/A
TGGT1_272410	N/A
TGGT1_272415	N/A
TGGT1_272420	N/A
TGGT1_272430	N/A
TGGT1_272440	N/A
TGGT1_272450	N/A
TGGT1_272460	N/A
TGGT1_272475	N/A
TGGT1_272490	N/A
TGGT1_272500	N/A
TGGT1_272510	N/A
TGGT1_272520	N/A
TGGT1_272530	N/A
TGGT1_272540	N/A
TGGT1_272550	N/A
TGGT1_272560	N/A
TGGT1_272570	N/A
TGGT1_272590	N/A
TGGT1_272593	N/A
TGGT1_272595	N/A
TGGT1_272600	N/A
TGGT1_272620	N/A
TGGT1_272630	N/A
TGGT1_272640	N/A
TGGT1_272645	N/A
TGGT1_272650	N/A
TGGT1_272660	N/A
TGGT1_272670	N/A
TGGT1_272680	N/A
TGGT1_272695	N/A
