Gene ID	Fold Change (Avg)	Avg Ref
TGME49_268600	-1.1	62.08
TGME49_268610	-3.6	132.45
TGME49_268620	3.7	0.15
TGME49_268630	1.3	53.28
TGME49_268640	1.8	33.96
TGME49_268650	2.3	12.3
TGME49_268660	1.4	42.78
TGME49_268670	1.1	0.06
TGME49_268680	-5.9	105.9
TGME49_268685	1.2	31.52
TGME49_268690	-1.9	31.73
TGME49_268700	1	0.05
TGME49_268710	1.2	9.79
TGME49_268720	-1.2	82.91
TGME49_268730	1.4	63.23
TGME49_268740	1.5	44.07
TGME49_268750	-1.1	59.87
TGME49_268760	-11.5	519
TGME49_268765	-22	35.78
TGME49_268770	-1.2	25.61
TGME49_268780	-1.2	5.14
TGME49_268790	-61.7	619.37
TGME49_268800	324.4	0.28
TGME49_268810	-1.5	70.11
TGME49_268820	54.1	0.53
TGME49_268830	1.5	190.41
TGME49_268835	1	0
TGME49_268840	-1.3	31.76
TGME49_268850	2.4	1108.2
TGME49_268860	-266.4	227.9
TGME49_268870	-4.9	66.05
TGME49_268880	-1.8	68.85
TGME49_268890	1.4	120.03
TGME49_268900	1	21.35
TGME49_268910	-1.6	36.81
TGME49_268920	1.4	47.32
TGME49_268930	27.1	1.84
TGME49_268940	37.1	0.12
TGME49_268950	1.7	120.55
TGME49_268960	-1.1	95.63
TGME49_268970	2	11.98
TGME49_268980	-33.1	460.74
TGME49_268985	-1.6	22.6
TGME49_268990	-1.3	18.32
TGME49_269000	1.5	12.2
TGME49_269010	-12.1	245.17
TGME49_269020	-1.6	11.44
TGME49_269060	-1.5	9.3
TGME49_269085	1	0.31
TGME49_269110	284.5	0.04
TGME49_269120	1669.7	0.35
TGME49_269130	2.5	27.95
TGME49_269140	-1.4	118.47
TGME49_269150	1.1	28.12
TGME49_269160	54.6	0.55
TGME49_269170	1	0
TGME49_269175	1.2	15.82
TGME49_269180	1.4	48.67
TGME49_269190	-1.9	456
TGME49_269200	-1.2	31.81
TGME49_269210	-1.6	9.22
TGME49_269240	1.2	15.17
TGME49_269250	-1.6	209.55
TGME49_269260	-1.9	22.89
TGME49_269270	62.3	0
TGME49_269280	1.4	0.22
TGME49_269290	1.1	6.77
TGME49_269300	35.3	1.41
TGME49_269310	-8.8	2.78
TGME49_269315	258.5	0.16
TGME49_269320	3.1	3.95
TGME49_269330	-8.9	191.75
TGME49_269340	-14.4	400.68
TGME49_269380	-7.5	1.21
TGME49_269390	-2.4	50.29
TGME49_269400	219.2	0.18
TGME49_269410	-1.2	59.88
TGME49_269417	-103.2	138.93
TGME49_269420	-66.4	280.01
TGME49_269425	-65.6	102.78
TGME49_269430	1.8	14.84
TGME49_269442	-1.1	294.33
TGME49_269450	-2.5	35.7
TGME49_269460	-3.3	39.32
TGME49_269470	1	0.14
TGME49_269480	-2.3	29.44
TGME49_269582	83.2	0.08
TGME49_269600	10.1	8.99
TGME49_269620	-1.2	21.8
TGME49_269630	-1.2	12.83
TGME49_269640	20.1	0
TGME49_269650	1.1	69.96
TGME49_269660	-1.4	53.78
TGME49_269670	-1	19.84
TGME49_269680	1	0
TGME49_269690	-2.1	196.87
TGME49_269700	-1.8	66.94
TGME49_269710	-1.4	42.18
TGME49_269720	-3	30.55
TGME49_269730	-12.8	86.35
TGME49_269740	1.4	8.73
TGME49_269750	-1.8	30.61
TGME49_269760	-1.4	10.65
TGME49_269770	1.4	15.59
TGME49_269775	-4.1	146.65
TGME49_269780	-4.5	149.87
TGME49_269800	-5.2	63.29
TGME49_269830	1.3	8.89
TGME49_269840	-1.2	238.38
TGME49_269850	111.4	0.74
TGME49_269860	1	0.05
TGME49_269885	-6.3	144.76
TGME49_269900	-2.6	79.1
TGME49_269910	1.6	22.64
TGME49_269920	-14.7	206.04
TGME49_269930	10.2	1.72
TGME49_269940	-1.5	23.43
TGME49_269950	-3.9	284.66
TGME49_269960	-3.2	19.33
TGME49_269970	-4.2	227.25
TGME49_269980	1.3	541.77
TGME49_269990	-2.6	25.69
TGME49_270000	-1.4	25.86
TGME49_270010	-2.1	43.15
TGME49_270020	1	0.35
TGME49_270030	1	0.45
TGME49_270040	1	0.09
TGME49_270050	-2.5	36.36
TGME49_270060	-1.3	60.94
TGME49_270070	-1.1	32.93
TGME49_270090	-3.9	29.47
TGME49_270100	-1.4	17.7
TGME49_270120	1.4	157.13
TGME49_270140	-1.5	45.16
TGME49_270150	-1.8	18.11
TGME49_270160	-2.3	59.04
TGME49_270170	-147.3	123.56
TGME49_270190	-5	25.86
TGME49_270200	-3.4	54.4
TGME49_270210	30.9	0.18
TGME49_270220	-2.4	30.31
TGME49_270230	-1	22.9
TGME49_270240	-1420.5	2017.68
TGME49_270250	-1866.1	15787.97
TGME49_270260	21.1	0.69
TGME49_270270	-1.1	150.53
TGME49_270273	4.8	1.87
TGME49_270277	1	0
TGME49_270280	2.6	0.05
TGME49_270290	1	0
TGME49_270300	-1.8	82.17
TGME49_270310	1.3	70.81
TGME49_270320	-5.3	231.58
TGME49_270330	-2	49.13
TGME49_270340	9.9	1.54
TGME49_270350	-5.9	184.5
TGME49_270360	1.2	354.34
TGME49_270370	-2.1	99.93
TGME49_270380	2.4	1699.31
TGME49_270450	-2.5	14.82
TGME49_270510	-1.1	286.72
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270520	1.6	422.92
TGME49_270530	-1.8	84.64
TGME49_270540	1.8	9.33
TGME49_270550	-1.9	29.63
TGME49_270560	1	27.83
TGME49_270570	-1.4	17.54
TGME49_270610	1.8	31.27
TGME49_270620	1.5	22.71
TGME49_270630	1.2	31.11
TGME49_270640	1.3	123.21
TGME49_270650	2.6	24.07
TGME49_270655	4.5	2.2
TGME49_270660	25.9	0
TGME49_270670	10.2	5.13
TGME49_270680	86.8	0.7
TGME49_270690	-1.3	33.82
TGME49_270700	-39.4	94.39
TGME49_270710	-1.1	31.85
TGME49_270720	1.3	6.48
TGME49_270740	1.1	85.45
TGME49_270750	-3.4	29.11
TGME49_270760	1.2	7.7
TGME49_270770	-1.6	48.01
TGME49_270780	-1.2	78.68
TGME49_270790	1.5	11.73
TGME49_270800	-4.7	84.35
TGME49_270805	-3.8	76.14
TGME49_270810	-1.6	46.11
TGME49_270820	72.3	0
TGME49_270830	1.1	312.75
TGME49_270840	-1.8	50.56
TGME49_270850	43.9	0.85
TGME49_270865	-7.1	59.14
TGME49_270880	-1.6	86.74
TGME49_270890	-2.8	60.92
TGME49_270900	-1.8	30.06
TGME49_270910	1.1	11.84
TGME49_270920	3.3	26.07
TGME49_270930	-1.2	25.64
TGME49_270940	-4.1	15.19
TGME49_270950	1.1	1.43
TGME49_270960	1.6	17.57
TGME49_270975	-8.4	16.68
TGME49_270980	-1.3	17.53
TGME49_271000	-3.1	35.61
TGME49_271010	37.9	0.14
TGME49_271015	-1.7	3.99
TGME49_271025	-1.6	8.32
TGME49_271030	-5.4	74.77
TGME49_271040	29.8	0
TGME49_271050	-1505.5	7597.33
TGME49_271060	1.2	32.31
TGME49_271070	-2.3	35.28
TGME49_271080	1	0.22
TGME49_271090	-3	11.85
TGME49_271100	1.7	33.94
TGME49_271110	-1	13.84
TGME49_271115	-2.1	30.99
TGME49_271120	-2.4	24.58
TGME49_271145	-1.1	5.32
TGME49_271170	1.3	37.1
TGME49_271174	1	0.17
TGME49_271190	1.5	25.29
TGME49_271200	1.5	52.46
TGME49_271210	103.4	0.05
TGME49_271220	1	0.08
TGME49_271240	-1.4	26.47
TGME49_271250	-1.1	33.74
TGME49_271260	-3.7	196.96
TGME49_271270	-6.7	155.06
TGME49_271280	1.2	32.9
TGME49_271285	24.8	0.55
TGME49_271290	-1.4	8.37
TGME49_271300	1.2	65.51
TGME49_271320	-1.5	10.32
TGME49_271335	2.7	2.41
TGME49_271350	-3	62.01
TGME49_271360	1.4	10.03
TGME49_271370	1.2	3.35
TGME49_271375	1	0
TGME49_271380	1.4	42.77
TGME49_271390	1.1	32.66
TGME49_271400	1	24.94
TGME49_271410	1	0
TGME49_271420	-1.1	10.17
TGME49_271430	-2.1	21.03
TGME49_271440	-1.4	43.92
TGME49_271460	-1.9	44.94
TGME49_271470	-1.6	12.62
TGME49_271570	1	0
TGME49_271580	1	0.17
TGME49_271590	1	0
TGME49_271600	-1.8	23.66
TGME49_271610	-25.3	237.57
TGME49_271625	-1.4	31.71
TGME49_271740	-3.6	53.41
TGME49_271750	-1.4	60.06
TGME49_271760	-1.5	55.53
TGME49_271770	-62.8	62.66
TGME49_271780	-10	25.67
TGME49_271790	-2.5	123.55
TGME49_271800	-1.4	36.86
TGME49_271810	-1.5	197.56
TGME49_271820	-1.4	75.78
TGME49_271840	-1.2	24.21
TGME49_271850	4.5	0
TGME49_271860	-1.4	48.97
TGME49_271870	1.1	27.99
TGME49_271880	-4.4	48.38
TGME49_271888	-1.3	121.21
TGME49_271892	33.2	1.89
TGME49_271910	-1.7	12.81
TGME49_271920	-1.3	26.11
TGME49_271930	-5.3	1051.79
TGME49_271935	-5.4	230.05
TGME49_271950	-1.5	11.91
TGME49_271960	-1.7	154.69
TGME49_271970	-2.9	1833.13
TGME49_271980	121	0.05
TGME49_271985	1	0
TGME49_271990	1.1	15.64
TGME49_272000	-1.9	15.81
TGME49_272010	1.5	71.94
TGME49_272020	1.2	6.51
TGME49_272030	-1.6	41.21
TGME49_272040	1.2	3.43
TGME49_272155	1.1	5.83
TGME49_272180	-1	16.11
TGME49_272190	1.1	8.57
TGME49_272200	53.7	1.64
TGME49_272210	-2.5	20.19
TGME49_272230	1.3	33.45
TGME49_272240	-1.7	0.31
TGME49_272260	47.6	0.17
TGME49_272265	13.8	0.08
TGME49_272270	1.6	16.62
TGME49_272280	594.8	0.14
TGME49_272285	6.3	0
TGME49_272290	-2.2	57.38
TGME49_272300	1.6	3.81
TGME49_272320	-1.6	21.66
TGME49_272340	-1	20.01
TGME49_272350	1	26.24
TGME49_272360	58.4	0.29
TGME49_272370	-5.8	64.72
TGME49_272380	-309.5	165.27
TGME49_272383	-1.7	19.38
TGME49_272390	-2.2	24.73
TGME49_272400	-1.4	51.56
TGME49_272410	1.8	42.83
TGME49_272415	14.2	0.06
TGME49_272420	-1.7	63.71
TGME49_272430	27.7	3.81
TGME49_272440	1.2	22.77
TGME49_272450	1	0.17
TGME49_272460	-1.9	40.1
TGME49_272475	-1.7	10.18
TGME49_272490	2.4	5.21
TGME49_272500	1	46.38
TGME49_272510	1	0
TGME49_272520	-1.4	99.4
TGME49_272530	-1.9	62.87
TGME49_272540	465	0.04
TGME49_272550	1	24.45
TGME49_272560	1	0
TGME49_272570	1.3	19.85
TGME49_272590	1	2.61
TGME49_272593	1	0
TGME49_272595	-1.7	33.11
TGME49_272600	-1.6	28.11
TGME49_272620	31.3	0.02
TGME49_272630	-1	14.08
TGME49_272640	-2.3	34.12
TGME49_272650	-6.5	37.36
TGME49_272660	-16.9	313.95
TGME49_272670	-1.3	14.8
TGME49_272680	3	0.78
TGME49_272695	-1.1	90.89
TGME49_272710	-2.6	12.41
TGME49_272720	1.1	16.49
TGME49_272730	29	0.62
TGME49_272740	-1.3	61.93
TGME49_272760	-1.1	11.85
TGME49_272770	1.2	43.63
TGME49_272890	13.9	1.16
TGME49_272900	-1.2	43.42
TGME49_272905	51.1	0.03
TGME49_272910	1.3	270.55
TGME49_273020	1	0.32
TGME49_273030	-1.4	111.98
TGME49_273040	1	0
TGME49_273050	-3.9	43.19
TGME49_273060	-1	142.16
TGME49_273065	49.8	0.27
TGME49_273070	-1.8	167.87
TGME49_273075	-3.4	13.17
TGME49_273080	-3	4.72
TGME49_273090	-1.8	489.78
TGME49_273100	-1.5	22.18
TGME49_273110	329.8	0.35
TGME49_273120	12.3	8.04
TGME49_273130	1.3	83.93
TGME49_273140	1.1	29.28
TGME49_273150	-1.2	9.64
TGME49_273200	-3.1	39.49
TGME49_273280	1.1	13.49
TGME49_273290	-1.3	21.08
TGME49_273300	-27.1	26.88
TGME49_273310	-5.6	135.72
TGME49_273320	-4.9	255.41
TGME49_273330	1.2	6.79
TGME49_273340	60.8	0
TGME49_273350	-2.2	74.09
TGME49_273360	-1.5	29.2
TGME49_273370	-1.3	38.62
TGME49_273380	-1.3	9.11
TGME49_273390	1.9	2.97
TGME49_273400	-5.4	45.1
TGME49_273410	-1.4	9.61
TGME49_273430	-1.2	13.44
TGME49_273445	-2	17.86
TGME49_273460	1.1	281.68
TGME49_273490	2.3	67.51
TGME49_273500	1.3	23.95
TGME49_273510	1	0.04
TGME49_273520	1.3	239.37
TGME49_273530	60.1	0.21
TGME49_273540	-2	36.83
TGME49_273550	-2.1	27.19
TGME49_273560	-3.5	62.67
TGME49_273580	-1.3	18.53
TGME49_273595	-3.4	17.57
TGME49_273610	-1.7	8.63
TGME49_273630	1	30.93
TGME49_273640	1.4	44.93
TGME49_273650	1.5	4.39
TGME49_273660	-2.2	33.11
TGME49_273670	-1.2	27.25
TGME49_273690	1.2	60.78
TGME49_273705	1	0
TGME49_273720	-6.1	93.64
TGME49_273730	-1.7	40.1
TGME49_273740	50.1	1.35
TGME49_273750	63.6	0
TGME49_273760	1.3	3179.71
TGME49_273770	-1.9	263.89
TGME49_273780	-2.9	11.88
TGME49_273790	-5.8	84.64
TGME49_273800	-1.8	17.16
TGME49_273815	-1.4	47.59
TGME49_273830	-1.5	60.94
TGME49_273840	1.3	29.92
TGME49_273850	-1.1	29.39
TGME49_273860	-27.1	375.62
TGME49_273870	-1.1	72.62
TGME49_273885	-1.6	19.76
TGME49_273905	-1.5	55.74
TGME49_273915	-1.1	7.51
TGME49_273920	-2.1	48.49
TGME49_273930	-1.7	171.03
TGME49_273950	-1.2	39.76
TGME49_273960	-2.1	127.33
TGME49_273970	-3.3	27.24
TGME49_273980	1373.7	3.69
TGME49_273985	2.7	6.74
TGME49_273990	1.3	22.59
TGME49_273995	-1.4	10.38
TGME49_274000	-2.4	11.68
TGME49_274010	-1.8	13.99
TGME49_274020	53.6	0.06
TGME49_274050	-5.1	58.59
TGME49_274060	-1.2	300.04
TGME49_274070	-1.1	20.44
TGME49_274080	331.2	0.09
TGME49_274090	4.1	4.23
TGME49_274100	1.1	22.36
TGME49_274110	-1.5	21.12
TGME49_274120	-4.1	36.22
TGME49_274130	-2.1	12.24
TGME49_274140	-2	0.25
TGME49_274150	-2.2	33.88
TGME49_274160	-1.8	46.08
TGME49_274170	171.3	0.67
TGME49_274180	1.1	4.85
TGME49_274190	-1.3	65.91
TGME49_274280	1	0
TGME49_274290	1.6	25.53
TGME49_274700	5.7	0.05
TGME49_275310	-1	34.49
TGME49_275320	-15.3	223
TGME49_275330	2.4	39.84
TGME49_275350	-1.2	39.09
TGME49_275355	39.3	0.08
TGME49_275360	8.8	2.03
TGME49_275370	2.8	10.26
TGME49_275380	34.3	1.38
TGME49_275390	1	0
TGME49_275420	-2.2	24.96
TGME49_275430	-1.4	24.02
TGME49_275440	-1889.3	3312.29
TGME49_275450	-1.9	56.1
TGME49_275460	-227.2	148.09
TGME49_275470	-469.6	95.16
TGME49_275480	-1.4	100.43
TGME49_275490	1	19.97
TGME49_275568	-2.9	72.48
TGME49_275590	87.4	0.04
TGME49_275600	136.4	0.02
TGME49_275610	-4.6	95.99
TGME49_275630	-1.4	47.36
TGME49_275640	-3.8	76.25
TGME49_275650	1.9	83.69
TGME49_275660	377.3	0.18
TGME49_275670	-18.2	262.87
TGME49_275680	-1.3	64.58
TGME49_275690	-1.2	106.69
TGME49_275700	1.7	0
TGME49_275710	323.7	0.25
TGME49_275740	1.2	10.57
TGME49_275750	-1.1	95.43
TGME49_275760	17.9	2.45
TGME49_275770	-1.2	38
TGME49_275780	-1.5	15.61
TGME49_275790	104.3	0.03
TGME49_275795	1	2.52
TGME49_275798	20.6	1.61
TGME49_275802	-1.3	80.46
TGME49_275810	2.1	1562.98
TGME49_275830	-1.1	10.37
TGME49_275840	-1.7	23.46
TGME49_275850	554.5	0.48
TGME49_275860	-1769.9	376.93
TGME49_275980	-1.7	41.39
TGME49_275990	-1.1	31.19
TGME49_276100	-1.5	20.14
TGME49_276110	1.6	128.96
TGME49_276120	-1	13.64
TGME49_276130	-4.6	82.16
TGME49_276140	-1.1	947.13
TGME49_276155	3.1	10.83
TGME49_276170	-3.6	111.3
TGME49_276180	-1.7	24.37
TGME49_276190	2	24.41
TGME49_276200	3	1.43
TGME49_276210	-4.5	87.97
TGME49_276220	-1.6	42.54
TGME49_276230	4.5	9.57
TGME49_276810	1.9	4.75
TGME49_276820	-4	4
TGME49_276830	1.4	9.01
TGME49_276840	66.7	0.17
TGME49_276850	3.2	0.13
TGME49_276860	20.1	0.07
TGME49_276870	1.8	0.61
TGME49_276880	1	0.15
TGME49_276890	-1	31.06
TGME49_276900	1.5	24.23
TGME49_276910	1.5	50.67
TGME49_276920	4.6	73.31
TGME49_276930	-238.8	192.36
TGME49_276940	1.3	603.49
TGME49_276960	65.1	0.45
TGME49_276970	-2.5	71.04
TGME49_276980	173.6	0.3
TGME49_276990	-1.8	83.4
TGME49_277000	1.1	68.54
TGME49_277010	-3.2	22.96
TGME49_277020	1	0.1
TGME49_277030	-4.8	54.61
TGME49_277050	-1.1	8.1
TGME49_277055	1	0.19
TGME49_277060	258.5	0.07
TGME49_277070	-1.4	14.73
TGME49_277080	-1163.7	4042.29
TGME49_277090	1.2	37.58
TGME49_277150	-1.9	23.69
TGME49_277220	-1.9	32.83
TGME49_277230	111	4.27
TGME49_277240	9.8	43.88
TGME49_277260	-1.7	49.03
TGME49_277270	-15.9	965.53
TGME49_277490	-9.9	46.02
TGME49_277500	-1.6	162.89
TGME49_277510	-2.1	62.42
TGME49_277530	-1.7	10.5
TGME49_277540	-1.2	9.93
TGME49_277550	-1.2	5.38
TGME49_277560	-1.3	11.49
TGME49_277572	1921.5	1.45
TGME49_277680	1.1	134.31
TGME49_277685	-15.4	444.54
TGME49_277690	-1.1	19.24
TGME49_277700	-1.2	67.48
TGME49_277705	1	0.46
TGME49_277710	-1.9	45.26
TGME49_277720	-9.2	159.66
TGME49_277730	-3.4	3.64
TGME49_277740	-5.5	86.54
TGME49_277760	1	85.75
TGME49_277770	5.1	11.05
TGME49_277790	-2	45.28
TGME49_277820	1.8	13.93
TGME49_277830	1	0
TGME49_277840	-3.7	138.78
TGME49_277850	-1.2	36.19
TGME49_277860	1.7	9.1
TGME49_277870	-5.5	43.7
TGME49_277880	-4.4	25.3
TGME49_277895	1	7.19
TGME49_277910	-2.3	27.01
TGME49_277920	1.8	105.39
TGME49_277930	-2.5	27.78
TGME49_277940	-1.2	20.19
TGME49_277950	6.9	7
TGME49_277970	1.7	32.3
TGME49_277980	42.9	0.07
TGME49_277990	-1.3	60.94
TGME49_278005	-1.7	10.55
TGME49_278020	-1.3	11.23
TGME49_278030	-8.2	44.51
TGME49_278040	1.3	28.05
TGME49_278050	-1.4	458.88
TGME49_278060	-1.2	23.36
TGME49_278070	-1.1	1.82
TGME49_278080	-144.6	146.77
TGME49_278090	68.5	0.72
TGME49_278100	2.8	4.98
TGME49_278110	1.1	27.53
TGME49_278120	5.4	0.68
TGME49_278130	-3.8	49.7
TGME49_278145	-1.7	0.65
TGME49_278160	-1.1	77.3
TGME49_278170	-1.6	38.42
TGME49_278180	1399.9	0.52
TGME49_278205	-5.2	37.05
TGME49_278220	1.1	22.92
TGME49_278230	-1.7	51.1
TGME49_278240	42.5	5.53
TGME49_278245	71.1	5.7
TGME49_278250	-1.1	18
TGME49_278260	2.7	8.4
TGME49_278270	1.7	97.74
TGME49_278280	-2.9	93.66
TGME49_278290	113.1	0.07
TGME49_278300	2.5	0
TGME49_278310	2.5	0
TGME49_278320	190.5	0.09
TGME49_278330	87.8	0
TGME49_278340	224.8	0.46
TGME49_278350	162.8	0.15
TGME49_278360	306.2	0
TGME49_278365	4.6	8.65
TGME49_278370	72	0.25
TGME49_278380	158.8	0.16
TGME49_278390	57.3	0.47
TGME49_278400	-3.7	0.9
TGME49_278410	164.5	0.05
TGME49_278420	212.1	0.05
TGME49_278430	271	0.13
TGME49_278440	-1.9	26.68
TGME49_278450	-1243	272.4
TGME49_278460	-1	7.48
TGME49_278470	-2.7	51.46
TGME49_278490	-1.5	58.87
TGME49_278500	1.3	14.08
TGME49_278510	-2.5	303.69
TGME49_278518	218.2	0.23
TGME49_278522	37.4	1.03
TGME49_278530	1.8	450.96
TGME49_278540	-3.3	308.3
TGME49_278550	-1.1	16.9
TGME49_278565	1	0
TGME49_278580	20.6	1.48
TGME49_278600	1.4	18.64
TGME49_278620	3.3	0.63
TGME49_278630	-1.1	40.53
TGME49_278640	-1.2	17.72
TGME49_278660	1.1	91.44
TGME49_278670	-1.8	107.26
TGME49_278680	-3.9	1.22
TGME49_278690	15.2	0
TGME49_278700	-1.3	64.01
TGME49_278710	28	0
TGME49_278720	1.2	31.25
TGME49_278730	-1.4	28.21
TGME49_278740	4.1	19.11
TGME49_278750	-1.1	21.39
TGME49_278753	1	0.2
TGME49_278757	1	0.61
TGME49_278760	1.7	8.63
TGME49_278770	1	55.22
TGME49_278780	-4.1	82.43
TGME49_278790	76.9	0.49
TGME49_278800	-2.7	51.24
TGME49_278815	-51.1	26.73
TGME49_278830	-4.1	250.97
TGME49_278830	-4.1	250.97
TGME49_278830	-4.1	250.97
TGME49_278830	-4.1	250.97
TGME49_278840	-6.1	2.02
TGME49_278850	-4.7	140.48
TGME49_278860	41.2	0.09
TGME49_278870	-2.2	133.87
TGME49_278878	4.2	18.1
TGME49_278882	-11.7	1.85
TGME49_278890	-1.8	25.02
TGME49_278900	1.9	9.3
TGME49_278910	36.1	1.17
TGME49_278920	-2.9	73.96
TGME49_278930	4.8	3.83
TGME49_278940	-6.4	36.41
TGME49_278950	1.1	33.65
TGME49_278960	-2.2	66.62
TGME49_278965	-8.7	5.02
TGME49_278975	-2.1	45.98
TGME49_278990	1.7	315.45
TGME49_279000	213.5	0.28
TGME49_279100	-39.1	313.79
TGME49_279310	-1.1	0.93
TGME49_279320	-1.4	12.39
TGME49_279330	1.8	37.11
TGME49_279340	-1.6	117.71
TGME49_279350	-223.6	40.92
TGME49_279355	-5.7	9.05
TGME49_279360	-2.4	299.54
TGME49_279370	1.4	69.25
TGME49_279380	1	282.91
TGME49_279390	1.5	520.57
TGME49_279400	1.8	258.54
TGME49_279405	-2.2	55.37
TGME49_279410	-1.6	243.1
TGME49_279420	-3.6	137.33
TGME49_279430	-1	428.47
TGME49_279440	-2	17.12
TGME49_279450	14.7	17.51
TGME49_279460	69.6	0.17
TGME49_279540	-1.4	160.21
TGME49_279550	4.2	62.13
TGME49_279560	1	1.03
TGME49_280070	1	0
TGME49_280370	-54.6	619.77
TGME49_280375	-207.3	324.63
TGME49_280380	-42	387.97
TGME49_280390	-1.8	18.22
TGME49_280400	-1.5	37.27
TGME49_280410	-3.9	38.25
TGME49_280420	16.3	1.27
TGME49_280430	444.2	0.09
TGME49_280435	37.6	0.04
TGME49_280440	-1.5	125.44
TGME49_280450	-1.1	10.64
TGME49_280460	-19.9	200.26
TGME49_280465	5	4.8
TGME49_280470	1.3	11.78
TGME49_280480	-17.3	145.25
TGME49_280490	-1.8	91.07
TGME49_280500	31.4	1.98
TGME49_280510	6.5	12.25
TGME49_280518	-2	109.49
TGME49_280522	-2.3	103.96
TGME49_280530	3.1	2.66
TGME49_280540	-1.4	11.97
TGME49_280550	1.1	94.76
TGME49_280560	-3.5	47.98
TGME49_280570	-2865.6	1692.05
TGME49_280580	-437.4	409.29
TGME49_280590	-1.6	8.2
TGME49_280600	-1.3	108.15
TGME49_280605	125.3	0.07
TGME49_280610	-1.7	117.4
TGME49_280670	-11	204.06
TGME49_280680	-1.7	1.32
TGME49_280690	-1.1	22.01
TGME49_280700	-1.6	61.73
TGME49_280710	-1.8	380.22
TGME49_280720	-1.6	33.69
TGME49_280725	38.1	0.04
TGME49_280730	-1.3	59.42
TGME49_280740	1.1	156.98
TGME49_280750	1.3	137.49
TGME49_280760	1.1	45.07
TGME49_280770	-7.9	62.87
TGME49_280780	1	12.48
TGME49_280790	-1.5	15.52
TGME49_280800	-1.6	39.94
TGME49_280810	3	27.86
TGME49_281030	1	0
TGME49_281040	1	0.29
TGME49_281350	1067.4	0.17
TGME49_281360	1306.9	0.42
TGME49_281370	-1.1	17.21
TGME49_281380	1.3	8.33
TGME49_281400	-1.7	16.03
TGME49_281420	1.4	8.49
TGME49_281430	1.3	51.05
TGME49_281440	-1.4	33.11
TGME49_281440	-1.4	33.11
TGME49_281450	-2	62.6
TGME49_281460	1	0
TGME49_281470	665	1.6
TGME49_281480	-2.5	46.69
TGME49_281490	1.4	69.43
TGME49_281500	-2.3	13.84
TGME49_281510	-2	99.2
TGME49_281520	-3.3	81.29
TGME49_281530	1	0
TGME49_281545	1.1	16.88
TGME49_281555	26.9	0
TGME49_281560	6.4	0.57
TGME49_281570	-2.7	46.04
TGME49_281580	-3.9	75.61
TGME49_281590	-4.4	3.41
TGME49_281600	-92.7	46.85
TGME49_281610	1.5	10.02
TGME49_281620	-1.2	62.12
TGME49_281630	1	76.02
TGME49_281640	1	20.41
TGME49_281650	-3.5	37.4
TGME49_281675	28.7	2.33
TGME49_281900	1.1	61.63
TGME49_281910	-2.5	67.22
TGME49_281920	-1.1	105.07
TGME49_281930	4.2	21.67
TGME49_281950	1.6	25.36
TGME49_281960	-5	69.61
TGME49_281970	51.8	0.57
TGME49_281980	-1.6	59.37
TGME49_281990	2.9	27.88
TGME49_282000	-1.6	58.42
TGME49_282020	1.6	0.44
TGME49_282030	55.7	0.09
TGME49_282040	-1.3	22.17
TGME49_282055	-43.4	444.06
TGME49_282070	-5.3	191.57
TGME49_282090	-1.6	52.01
TGME49_282130	-11.3	25.98
TGME49_282140	2	28.45
TGME49_282150	-2.8	48.48
TGME49_282160	-1.8	0.94
TGME49_282170	-1.7	70.7
TGME49_282180	1.2	339.6
TGME49_282190	-1.1	51.88
TGME49_282200	189.6	0.33
TGME49_282210	-53.5	58.24
TGME49_282220	1.4	25.96
TGME49_282230	347.5	1.69
TGME49_283450	2.1	0.42
TGME49_283460	40.1	0
TGME49_283470	129.9	0
TGME49_283480	132.8	0
TGME49_283490	142.4	0.01
TGME49_283495	37	0
TGME49_283500	131.1	0.05
TGME49_283510	-4.2	202.35
TGME49_283520	-1.9	25.63
TGME49_283530	51.2	0.03
TGME49_283540	-924.5	607.89
TGME49_283550	-2.1	22.94
TGME49_283580	1.5	9.74
TGME49_283590	1.3	12.71
TGME49_283710	-3.1	140.21
TGME49_283720	1.1	16.87
TGME49_283730	-1.5	65.63
TGME49_283740	1.1	12.75
TGME49_283760	-1.2	7.4
TGME49_283765	10.9	0
TGME49_283770	-3.9	5.39
TGME49_283780	-1.3	388.89
TGME49_283790	-5.4	190.15
TGME49_283800	-6.3	417.04
TGME49_283810	-29	35.85
