gene_id	gene_name	previous_ids	product
PF3D7_1020100	N/A	Previous IDs: PF10_0195a	flagellar outer arm dynein-associated protein, putative
PF3D7_1020200	N/A	Previous IDs: PF10_0195	conserved Plasmodium protein, unknown function
PF3D7_1020300	N/A	Previous IDs: PF10_0196	cytoplasmic dynein intermediate chain, putative
PF3D7_1020400	RCM1	Previous IDs: PF10_0197	rRNA (cytosine-C(5))-methyltransferase, putative
PF3D7_1020500	N/A	Previous IDs: PF10_0198	ribosomal silencing factor RsfS, putative
PF3D7_1020600	N/A	Previous IDs: PF10_0199	conserved Plasmodium membrane protein, unknown function
PF3D7_1020700	N/A	Previous IDs: PF10_0200	N-acetyltransferase, GNAT family, putative
PF3D7_1020800	DLAT	Previous IDs: PF10_0407	dihydrolipoamide acyltransferase component E2
PF3D7_1020900	ARF1	Previous IDs: PF10_0203	ADP-ribosylation factor 1
PF3D7_1021000	N/A	Previous IDs: PF10_0204	conserved protein, unknown function
PF3D7_1021100	N/A	Previous IDs: PF10_0205	conserved Plasmodium protein, unknown function
PF3D7_1021200	N/A	Previous IDs: PF10_0206	conserved Plasmodium protein, unknown function
PF3D7_1021300	N/A	Previous IDs: PF10_0207	apicoplast integral membrane protein, putative
PF3D7_1021400	N/A	Previous IDs: PF10_0208	endomembrane protein 70, putative
PF3D7_1021500	ROK1	Previous IDs: PF10_0209	ATP-dependent RNA helicase ROK1, putative
PF3D7_1021600	DPA	Previous IDs: PF10_0210	deoxyribose-phosphate aldolase, putative
PF3D7_1021700	N/A	Previous IDs: PF10_0211;PF10_0212	VPS13 domain-containing protein, putative
PF3D7_1021800	SEA1	Previous IDs: PF10_0212;PF10_0212a	schizont egress antigen-1
PF3D7_1021900	N/A	Previous IDs: PF10_0213	PHAX domain-containing protein, putative
PF3D7_1022000	N/A	Previous IDs: PF10_0214	RNA-binding protein UIS12, putative
PF3D7_1022100	N/A	Previous IDs: PF10_0215;PF10_0215a	methyltransferase, putative
PF3D7_1022200	N/A	Previous IDs: PF10_0215	folate-biopterin transporter, putative
PF3D7_1022300	ZIPCO	Previous IDs: PF10_0216	ZIP domain-containing protein, putative
PF3D7_1022400	SRSF4	Previous IDs: PF10_0217	serine/arginine-rich splicing factor 4
PF3D7_1022500	CS	Previous IDs: PF10_0218	citrate synthase, mitochondrial, putative
PF3D7_1022600	Kelch10	Previous IDs: PF10_0219	kelch protein K10
PF3D7_1022700	PLSCR	Previous IDs: PF10_0220	phospholipid scramblase
PF3D7_1022800	ISPG	Previous IDs: PF10_0221	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
PF3D7_1022900	ApiCOX13	Previous IDs: PF10_0222	cytochrome c oxidase subunit ApiCOX13, putative
PF3D7_1023000	N/A	Previous IDs: PF10_0223	conserved Plasmodium protein, unknown function
PF3D7_1023100	N/A	Previous IDs: PF10_0224	dynein heavy chain, putative
PF3D7_1023200	OMPDC	Previous IDs: PF10_0225	orotidine 5'-phosphate decarboxylase
PF3D7_1023300	N/A	Previous IDs: PF10_0226	conserved protein, unknown function
PF3D7_1023400	N/A	Previous IDs: PF10_0227	HORMA domain protein, putative
PF3D7_1023500	N/A	Previous IDs: PF10_0228	conserved Plasmodium protein, unknown function
PF3D7_1023600	N/A	Previous IDs: PF10_0228;PF10_0229	conserved protein, unknown function
PF3D7_1023700	N/A	Previous IDs: PF10_0230	conserved Plasmodium protein, unknown function
PF3D7_1023800	N/A	Previous IDs: PF10_0231	conserved Plasmodium protein, unknown function
PF3D7_1023900	CHD1	Previous IDs: PF10_0232	chromodomain-helicase-DNA-binding protein 1 homolog, putative
PF3D7_1024000	N/A	Previous IDs: PF10_0233	conserved Plasmodium protein, unknown function
PF3D7_1024100	N/A	Previous IDs: PF10_0234	ookinete maturation gene OMG1, putative
PF3D7_1024200	N/A	Previous IDs: PF10_0235	RNA-binding protein, putative
PF3D7_1024300	ATPTG10	Previous IDs: PF10_0236	ATP synthase-associated protein, putative
PF3D7_1024400	N/A	Previous IDs: PF10_0237	conserved Plasmodium protein, unknown function
PF3D7_1024500	N/A	Previous IDs: PF10_0238	conserved Plasmodium protein, unknown function
PF3D7_1024600	N/A	Previous IDs: PF10_0239;PF10_0240	RAP protein, putative
PF3D7_1024700	N/A	Previous IDs: PF10_0241	conserved protein, unknown function
PF3D7_1024800	EXP3	Previous IDs: PF10_0242	exported protein 3
PF3D7_1024900	N/A	Previous IDs: PF10_0243	conserved Plasmodium protein, unknown function
PF3D7_1025000	EPS15	Previous IDs: PF10_0244	Eps15-like protein
PF3D7_1025100	GFPT	Previous IDs: PF10_0245	glutamine--fructose-6-phosphate aminotransferase [isomerizing], putative
PF3D7_1025200	ATP12	Previous IDs: PF10_0246;PF10_0246a	ATP synthase mitochondrial F1 complex assembly factor 2, putative
PF3D7_1025300	N/A	Previous IDs: PF10_0246	conserved protein, unknown function
PF3D7_1025400	N/A	Previous IDs: PF10_0247;PF10_0248	conserved Plasmodium membrane protein, unknown function
PF3D7_1025500	N/A	Previous IDs: PF10_0249;PF10_0250;PF10_0251	dynein, putative
PF3D7_1025600	COX17	Previous IDs: PF10_0252	cytochrome c oxidase copper chaperone, putative
PF3D7_1025700	N/A	Previous IDs: PF10_0253	conserved protein, unknown function
PF3D7_1025800	C4AP2	Previous IDs: PF10_0253b	respiratory chain complex 4 associated protein 2
PF3D7_1025900	N/A	Previous IDs: PF10_0254;PF10_0255;PF10_0256	conserved protein, unknown function
PF3D7_1026000	N/A	Previous IDs: PF10_0257	conserved Plasmodium protein, unknown function
PF3D7_1026100	N/A	Previous IDs: PF10_0258	conserved Plasmodium protein, unknown function
PF3D7_1026200	N/A	Previous IDs: PF10_0259	conserved protein, unknown function
PF3D7_1026300	N/A	Previous IDs: PF10_0260	conserved Plasmodium protein, unknown function
PF3D7_1026400	CDC20	Previous IDs: PF10_0261	cell division cycle protein 20 homolog, putative
PF3D7_1026500	N/A	Previous IDs: PF10_0261a	conserved Plasmodium protein, unknown function
PF3D7_1026600	N/A	Previous IDs: PF10_0262	conserved Plasmodium protein, unknown function
PF3D7_1026800	RPS2	Previous IDs: PF10_0264	40S ribosomal protein S2
PF3D7_1026900	HCS1	Previous IDs: PF10_0409	biotin--protein ligase 1
PF3D7_1027000	N/A	Previous IDs: PF10_0265	conserved Plasmodium protein, unknown function
PF3D7_1027100	MPP10	Previous IDs: PF10_0266	U3 small nucleolar ribonucleoprotein protein MPP10, putative
PF3D7_1027200	RSM22	Previous IDs: PF10_0267	ribosomal protein RSM22
PF3D7_1027300	nPrx	Previous IDs: PF10_0268	peroxiredoxin
PF3D7_1027400	RPB7	Previous IDs: PF10_0269	DNA-directed RNA polymerase II subunit RPB7, putative
PF3D7_1027500	N/A	Previous IDs: PF10_0270	conserved Plasmodium protein, unknown function
PF3D7_1027600	SPO11-2	Previous IDs: PF10_0412	meiotic recombination protein SPO11-2, putative
PF3D7_1027700	CEN3	Previous IDs: PF10_0271;PF3D7_1027700.1;PF3D7_1027700.2	centrin-3
PF3D7_1027700	CEN3	Previous IDs: PF10_0271;PF3D7_1027700.1;PF3D7_1027700.2	centrin-3
PF3D7_1027800	RPL3	Previous IDs: PF10_0272	60S ribosomal protein L3
PF3D7_1027900	DHHC10	Previous IDs: PF10_0273	palmitoyltransferase DHHC10, putative
PF3D7_1028000	N/A	Previous IDs: PF10_0274	methyltransferase, putative
PF3D7_1028100	PPO	Previous IDs: PF10_0275	protoporphyrinogen oxidase
PF3D7_1028200	N/A	Previous IDs: PF10_0276	RING zinc finger protein, putative
PF3D7_1028300	EBP2	Previous IDs: PF10_0277	rRNA-processing protein EBP2, putative
PF3D7_1028400	N/A	Previous IDs: PF10_0278	ribosome biogenesis protein RPF2, putative
PF3D7_1028500	N/A	Previous IDs: PF10_0279	partial CSTF domain-containing protein, putative
PF3D7_1028600	N/A	Previous IDs: PF10_0280	conserved Plasmodium protein, unknown function
PF3D7_1028700	MTRAP	Previous IDs: PF10_0281	merozoite TRAP-like protein
PF3D7_1028800	N/A	Previous IDs: PF10_0282	conserved protein, unknown function
PF3D7_1028900	IMC1m	Previous IDs: PF10_0283	inner membrane complex protein 1m, putative
PF3D7_1029000	N/A	Previous IDs: PF10_0283a	conserved Plasmodium protein, unknown function, pseudogene
PF3D7_1029100	N/A	Previous IDs: PF10_0284;PF3D7_1029100.1;PF3D7_1029100.2	conserved Plasmodium protein, unknown function
PF3D7_1029100	N/A	Previous IDs: PF10_0284;PF3D7_1029100.1;PF3D7_1029100.2	conserved Plasmodium protein, unknown function
PF3D7_1029200	N/A	Previous IDs: PF10_0285	WD repeat-containing protein, putative
PF3D7_1029300	N/A	Previous IDs: PF10_0286	conserved protein, unknown function
PF3D7_1029400	CDC50C	Previous IDs: PF10_0287	cell division control protein CDC50C
PF3D7_1029500	N/A	Previous IDs: PF10_0288	conserved Plasmodium protein, unknown function
PF3D7_1029600	ADA	Previous IDs: PF10_0289	adenosine deaminase
PF3D7_1029700	N/A	Previous IDs: PF10_0290	conserved Plasmodium protein, unknown function
PF3D7_1029800	HPR2	Previous IDs: PF10_0291	heptatricopeptide repeat and RAP domain-containing protein, putative
PF3D7_1029900	N/A	Previous IDs: PF10_0292	ORC3 domain-containing protein, putative
PF3D7_1030000	SPT4	Previous IDs: PF10_0293	transcription elongation factor SPT4, putative
PF3D7_1030100	PRP22	Previous IDs: PF10_0294	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22, putative
PF3D7_1030200	CLAMP	Previous IDs: PF10_0295	claudin-like apicomplexan microneme protein, putative
PF3D7_1030300	N/A	Previous IDs: PF10_0296	conserved Plasmodium protein, unknown function
PF3D7_1030400	N/A	Previous IDs: PF10_0297	conserved protein, unknown function
PF3D7_1030500	RPN9	Previous IDs: PF10_0298	26S proteasome regulatory subunit RPN9, putative
PF3D7_1030600	KAE1	Previous IDs: PF10_0299	tRNA N6-adenosine threonylcarbamoyltransferase
PF3D7_1030700	N/A	Previous IDs: PF10_0300	RNA methyltransferase, putative
PF3D7_1030800	N/A	Previous IDs: PF10_0301	calmodulin, putative
PF3D7_1030900	P28	Previous IDs: PF10_0302	ookinete surface protein P28
PF3D7_1031000	P25	Previous IDs: PF10_0303	ookinete surface protein P25
PF3D7_1031100	N/A	Previous IDs: PF10_0304;PF10_0305	conserved Plasmodium protein, unknown function
PF3D7_1031200	MORN1	Previous IDs: PF10_0306	MORN repeat-containing protein 1
PF3D7_1031300	N/A	Previous IDs: PF10_0307	SAE2 domain-containing protein, putative
PF3D7_1031400	OTU	Previous IDs: PF10_0308;PF3D7_1031400.1;PF3D7_1031400.2	OTU-like cysteine protease
PF3D7_1031400	OTU	Previous IDs: PF10_0308;PF3D7_1031400.1;PF3D7_1031400.2	OTU-like cysteine protease
PF3D7_1031500	DDX3X	Previous IDs: PF10_0309	ATP-dependent DNA helicase DDX3X
PF3D7_1031600	GEXP15	Previous IDs: PF10_0310	protein GEXP15
PF3D7_1031700	I3	Previous IDs: PF10_0311	protein phosphatase inhibitor 3
PF3D7_1031800	N/A	Previous IDs: PF10_0312	conserved protein, unknown function
PF3D7_1031900	N/A	Previous IDs: PF10_0313;PF10_0313a	conserved Plasmodium protein, unknown function
PF3D7_1032000	RimM	Previous IDs: PF10_0313	ribosome maturation factor RimM, putative
PF3D7_1032100	DCP1	Previous IDs: PF10_0314	mRNA-decapping enzyme subunit 1, putative
PF3D7_1032200	N/A	Previous IDs: PF10_0314a	conserved Plasmodium protein, unknown function
PF3D7_1032300	N/A	Previous IDs: PF10_0315	conserved protein, unknown function
PF3D7_1032400	PIGA	Previous IDs: PF10_0316	phosphatidylinositol N-acetylglucosaminyltransferase subunit A, putative
PF3D7_1032500	Der1-2	Previous IDs: PF10_0317	DER1-like protein, putative
PF3D7_1032600	N/A	Previous IDs: PF10_0318	conserved protein, unknown function
PF3D7_1032700	N/A	Previous IDs: PF10_0319	conserved Plasmodium protein, unknown function
PF3D7_1032800	LRR1	Previous IDs: PF10_0320;PF10_0320a	leucine-rich repeat protein 1
PF3D7_1032900	N/A	Previous IDs: PF10_0320	RNA polymerase II-associated protein 1, putative
PF3D7_1033000	HPR1	Previous IDs: PF10_0321	heptatricopeptide repeat-containing protein HPR1, putative
PF3D7_1033100	AdoMetDC/ODC	Previous IDs: PF10_0322	S-adenosylmethionine decarboxylase/ornithine decarboxylase
PF3D7_1033200	ETRAMP10.2	Previous IDs: PF10_0323	early transcribed membrane protein 10.2
PF3D7_1033300	N/A	Previous IDs: PF10_0324	conserved protein, unknown function
PF3D7_1033400	HAD1	Previous IDs: PF10_0325	haloacid dehalogenase-like hydrolase
PF3D7_1033500	WDR70	Previous IDs: PF10_0326	WD repeat-containing protein 70, putative
PF3D7_1033600	CEF1	Previous IDs: PF10_0327	pre-mRNA-splicing factor CEF1, putative
PF3D7_1033700	BDP1	Previous IDs: PF10_0328	bromodomain protein 1
PF3D7_1033800	N/A	Previous IDs: PF10_0329	plasmepsin VII
PF3D7_1033900	N/A	Previous IDs: PF10_0330	ubiquitin-conjugating enzyme E2, putative
PF3D7_1034000	SLY1	Previous IDs: PF10_0331	Sec1 family protein, putative
PF3D7_1034100	N/A	Previous IDs: PF10_0331a	conserved protein, unknown function
PF3D7_1034200	RPL27	Previous IDs: PF10_0332	ribosomal protein L27, putative
PF3D7_1034300	TLAP2	Previous IDs: PF10_0333	thioredoxin-like associated protein 2, putative
PF3D7_1034400	SDHA	Previous IDs: PF10_0334	flavoprotein subunit of succinate dehydrogenase
PF3D7_1034500	N/A	Previous IDs: PF10_0335	armadillo repeat protein, putative
PF3D7_1034600	IF3b	Previous IDs: PF10_0336	translation initiation factor IF-3, putative
PF3D7_1034700	N/A	Previous IDs: PF10_0337	ADP-ribosylation factor, putative
PF3D7_1034800	N/A	Previous IDs: PF10_0338;PF10_0339	conserved protein, unknown function
PF3D7_1034900	MRScyt	Previous IDs: PF10_0340	methionine--tRNA ligase
PF3D7_1035000	N/A	Previous IDs: PF10_0341	U2 snRNA/tRNA pseudouridine synthase, putative
PF3D7_1035100	N/A	Previous IDs: PF10_0342	probable protein, unknown function
PF3D7_1035200	N/A	Previous IDs: PF10_0343	S-antigen
PF3D7_1035300	GLURP	Previous IDs: PF10_0344	glutamate-rich protein GLURP
PF3D7_1035400	MSP3	Previous IDs: PF10_0345	merozoite surface protein 3
PF3D7_1035500	MSP6	Previous IDs: PF10_0346	merozoite surface protein 6
PF3D7_1035600	H101	Previous IDs: PF10_0347	merozoite surface protein
PF3D7_1035700	DBLMSP	Previous IDs: PF10_0348	duffy binding-like merozoite surface protein
PF3D7_1035800	M712	Previous IDs: PF10_0350	probable protein, unknown function
PF3D7_1035900	MAAP	Previous IDs: PF10_0351	merozoites-associated armadillo repeats protein
PF3D7_1036000	MSP11	Previous IDs: PF10_0352	merozoite surface protein 11
PF3D7_1036300	DBLMSP2	Previous IDs: PF10_0355	duffy binding-like merozoite surface protein 2
PF3D7_1036400	LSA1	Previous IDs: 2296.t00397;PF10_0356	liver stage antigen 1
PF3D7_1036500	N/A	Previous IDs: PF10_0357	conserved Plasmodium protein, unknown function
PF3D7_1036600	N/A	Previous IDs: PF10_0358;PF3D7_1036600.1;PF3D7_1036600.2	conserved protein, unknown function
PF3D7_1036700	PhLP2	Previous IDs: PF10_0359	phosducin-like protein 2, putative
PF3D7_1036800	AT1	Previous IDs: PF10_0360	acetyl-CoA transporter 1, putative
PF3D7_1036900	N/A	Previous IDs: PF10_0361	conserved Plasmodium protein, unknown function
PF3D7_1037000	REV3	Previous IDs: PF10_0362	DNA polymerase zeta catalytic subunit, putative
PF3D7_1037100	PyKII	Previous IDs: PF10_0363	pyruvate kinase 2
PF3D7_1037200	N/A	Previous IDs: PF10_0364;PF10_0365	conserved Plasmodium protein, unknown function
PF3D7_1037300	AAC1	Previous IDs: PF10_0366	ADP,ATP carrier protein 1
PF3D7_1037400	N/A	Previous IDs: PF10_0367	conserved Plasmodium protein, unknown function
PF3D7_1037500	DYN2	Previous IDs: PF10_0368	dynamin-like protein
PF3D7_1037600	XPB	Previous IDs: PF10_0369	TFIIH basal transcription factor complex helicase XPB subunit, putative
PF3D7_1037700	ERH	Previous IDs: PF10_0370	enhancer of rudimentary homolog, putative
PF3D7_1037800	N/A	Previous IDs: PF10_0371	WD repeat-containing protein, putative
PF3D7_1037900	N/A	Previous IDs: PF10_0415	conserved Plasmodium protein, unknown function
PF3D7_1038000	N/A	Previous IDs: PF10_0372;PF3D7_1038000.1;PF3D7_1038000.2	antigen UB05
PF3D7_1038000	N/A	Previous IDs: PF10_0372;PF3D7_1038000.1;PF3D7_1038000.2	antigen UB05
PF3D7_1038100	N/A	Previous IDs: PF10_0373	GDP dissociation inhibitor, putative
PF3D7_1038200	N/A	Previous IDs: PF10_0373a	conserved Plasmodium protein, unknown function
PF3D7_1038300	N/A	Previous IDs: PF10_0420	conserved Plasmodium protein, unknown function
PF3D7_1038400	Pf11-1	Previous IDs: 2296.t00404;PF10_0374	gametocyte-specific protein
PF3D7_1038500	N/A	Previous IDs: PF10_0375	Plasmodium exported protein, unknown function
PF3D7_1038600	N/A	Previous IDs: PF10_0376	Plasmodium exported protein, unknown function
PF3D7_1038700	N/A	Previous IDs: PF10_0377	Plasmodium exported protein, unknown function
PF3D7_1038800	N/A	Previous IDs: PF10_0378	RESA-like protein with PHIST and DnaJ domains
PF3D7_1038900	N/A	Previous IDs: PF10_0379	esterase, putative
PF3D7_1039000	FIKK10.2	Previous IDs: PF10_0380	serine/threonine protein kinase, FIKK family
PF3D7_1039100	N/A	Previous IDs: PF10_0381;PF10_0382	DnaJ protein, putative, pseudogene
PF3D7_1039200	N/A	Previous IDs: PF10_0382a	Plasmodium exported protein, unknown function, pseudogene
PF3D7_1039400	N/A	Previous IDs: PF10_0384;PF10_0385;PF10_0387	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_1039600	EPF1	Previous IDs: PF10_0388;PF10_0389	exported protein family 1, pseudogene
PF3D7_1039700	MC-2TM	Previous IDs: PF10_0390	Pfmc-2TM Maurer's cleft two transmembrane protein
PF3D7_1039800	EPF3	Previous IDs: PF10_0391	exported protein family 3
PF3D7_1039900	EPF4	Previous IDs: PF10_0392	exported protein family 4
PF3D7_1040000	RIF	Previous IDs: PF10_0393	rifin
PF3D7_1040100	RIF	Previous IDs: PF10_0394	rifin
PF3D7_1040200	N/A	Previous IDs: PF10_0395	stevor
PF3D7_1040300	RIF	Previous IDs: PF10_0396	rifin
PF3D7_1040400	RIF	Previous IDs: PF10_0397	rifin
PF3D7_1040500	RIF	Previous IDs: PF10_0398	rifin
PF3D7_1040600	RIF	Previous IDs: PF10_0399	rifin
PF3D7_1040700	RIF	Previous IDs: PF10_0400	rifin
PF3D7_1040800	RIF	Previous IDs: PF10_0401	rifin
PF3D7_1040900	RIF	Previous IDs: PF10_0402	rifin
PF3D7_1041000	RIF	Previous IDs: PF10_0403	rifin
PF3D7_1041100	RIF	Previous IDs: PF10_0404	rifin
PF3D7_1041200	RIF	Previous IDs: PF10_0405	rifin
PF3D7_1041300	VAR	Previous IDs: 1398.t00021;PF10_0406	erythrocyte membrane protein 1, PfEMP1
PF3D7_1100100	VAR	Previous IDs: PF11_0007	erythrocyte membrane protein 1, PfEMP1
PF3D7_1100200	VAR	Previous IDs: PF11_0008	erythrocyte membrane protein 1, PfEMP1
PF3D7_1100300	RIF	Previous IDs: PF11_0009	rifin
PF3D7_1100400	RIF	Previous IDs: PF11_0010	rifin
PF3D7_1100500	RIF	Previous IDs: PF11_0011	rifin
PF3D7_1100600	N/A	Previous IDs: PF11_0012	Plasmodium exported protein (PHISTa), unknown function, pseudogene
PF3D7_1100700	N/A	Previous IDs: PF11_0013	stevor, pseudogene
PF3D7_1100800	MC-2TM	Previous IDs: PF11_0014	Pfmc-2TM Maurer's cleft two transmembrane protein
PF3D7_1100900	EPF1	Previous IDs: PF11_0015;PF11_0016	exported protein family 1, pseudogene
PF3D7_1101000	N/A	Previous IDs: PF11_0522	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_1101100	RIF	Previous IDs: PF11_0529	rifin
PF3D7_1101200	RIF	Previous IDs: PF11_0020	rifin
PF3D7_1101300	RIF	Previous IDs: PF11_0021	rifin
PF3D7_1101400	RIF	Previous IDs: PF11_0022	rifin, pseudogene
PF3D7_1101500	EPF4	Previous IDs: PF11_0023	exported protein family 4
PF3D7_1101600	EPF3	Previous IDs: 2297.t00488;PF11_0024	exported protein family 3
PF3D7_1101700	MC-2TM	Previous IDs: PF11_0025	Pfmc-2TM Maurer's cleft two transmembrane protein
PF3D7_1101800	EPF1	Previous IDs: PF11_0026	exported protein family 1
PF3D7_1101900	N/A	Previous IDs: PF11_0523	erythrocyte membrane protein 1 (PfEMP1), pseudogene
PF3D7_1102100	N/A	Previous IDs: PF11_0033a	Plasmodium exported protein, unknown function, pseudogene
PF3D7_1102200	ECIJP	Previous IDs: PF11_0034	erythrocyte cytoskeleton-interacting J protein
PF3D7_1102300	N/A	Previous IDs: PF11_0035	Plasmodium exported protein, unknown function
PF3D7_1102400	PPCS	Previous IDs: PF11_0036	phosphopantothenate--cysteine ligase, putative
PF3D7_1102500	GEXP02	Previous IDs: PF11_0037	gametocyte exported protein 2
PF3D7_1102600	GEXP14	Previous IDs: PF11_0038	Plasmodium exported protein, unknown function
PF3D7_1102700	ETRAMP11.1	Previous IDs: PF11_0039	early transcribed membrane protein 11.1
PF3D7_1102800	ETRAMP11.2	Previous IDs: PF11_0040	early transcribed membrane protein 11.2
PF3D7_1102900	N/A	Previous IDs: PF11_0041	Plasmodium exported protein (hyp11), unknown function
