Gene ID	Score
TGME49_310620	52.3389
TGME49_311030	34.5301
TGME49_312590	53.3915
TGME49_232090	19.5874
TGME49_233735	44.0262
TGME49_272550	42.3362
TGME49_271210	24.5175
TGME49_259270	76.9811
TGME49_232190	31.4941
TGME49_209000	51.9798
TGME49_237100	21.3464
TGME49_234375	39.6387
TGME49_275370	34.0454
TGME49_204140	27.6614
TGME49_320020	118.7178
TGME49_301290	23.5814
TGME49_243220	61.5356
TGME49_500363	24.3335
TGME49_267420	46.2084
TGME49_267040	29.5408
TGME49_290340	39.8057
TGME49_500326	8.0449
TGME49_305840	18.4981
TGME49_242330	25.1058
TGME49_242670	22.5442
TGME49_244320	38.9206
TGME49_293480	19.8206
TGME49_247300	48.3862
TGME49_249010	27.7413
TGME49_277760	46.072
TGME49_277530	14.2479
TGME49_287500	10.3031
TGME49_286040	95.7434
TGME49_277920	45.5411
TGME49_220650	26.6406
TGME49_229780	16.5145
TGME49_315680	29.3824
TGME49_272285	89.199
TGME49_270865	53.2246
TGME49_257650	17.3795
TGME49_257340	29.8256
TGME49_255350	48.8411
TGME49_229340	22.8056
TGME49_270830	37.0987
TGME49_500184	19.281
TGME49_224910	66.8535
TGME49_223600	14.1935
TGME49_304730	7.8617
TGME49_304770	26.5477
TGME49_210690	48.6862
TGME49_240080	45.6287
TGME49_243430	74.4326
TGME49_288400	28.9562
TGME49_288755	27.1649
TGME49_291880	55.6664
TGME49_265080	12.4777
TGME49_291900	15.3079
TGME49_238080	22.4899
TGME49_239010	81.1089
TGME49_294790	13.7916
TGME49_278365	6.2894
TGME49_284540	46.9555
TGME49_500046	50.6971
TGME49_310440	19.5021
TGME49_261220	59.5061
TGME49_258720	51.2005
TGME49_257030	20.3136
TGME49_277720	74.2905
TGME49_309720	31.2286
TGME49_312830	19.5709
TGME49_232080	46.8222
TGME49_316520	24.1878
TGME49_273985	27.432
TGME49_259155	4.3333
TGME49_230010	67.1486
TGME49_231055	12.9362
TGME49_209270	24.9323
TGME49_208718	5.2534
TGME49_209583	20.4921
TGME49_235398	65.6199
TGME49_227952	37.7178
TGME49_214260	39.6226
TGME49_206440	78.4307
TGME49_205530	11.9425
TGME49_203180	38.9214
TGME49_281630	57.4921
TGME49_319300	72.8682
TGME49_211400	31.5399
TGME49_288250	30.2462
TGME49_289670	12.1665
TGME49_210430	41.7833
TGME49_288550	43.7721
TGME49_244900	7.3397
TGME49_295945	52.4445
TGME49_294420	17.3506
TGME49_248670	76.705
TGME49_278680	8.8858
TGME49_213710	49.3271
TGME49_308930	40.7821
TGME49_311480	31.59
TGME49_215920	17.1464
TGME49_500328	27.7413
TGME49_500021	7.5537
TGME49_220620	34.4829
TGME49_253120	5.028
TGME49_283765	109.1054
TGME49_308940	35.6275
TGME49_274000	48.885
TGME49_271170	44.2774
TGME49_271380	53.7729
TGME49_200320	59.5278
TGME49_200110	3.5585
TGME49_225500	55.6205
TGME49_225190	29.9456
TGME49_500312	53.4665
TGME49_223985	42.5568
TGME49_282210	49.1089
TGME49_281480	20.0746
TGME49_223060	50.5876
TGME49_221685	45.2601
TGME49_240060	90.2961
TGME49_265530	88.9006
TGME49_500252	48.5705
TGME49_252860	8.9928
TGME49_213610	46.2906
TGME49_285980	60.8865
TGME49_231790	15.492
TGME49_208040	41.8977
TGME49_209930	8.8652
TGME49_214250	30.9707
TGME49_225580	30.1021
TGME49_205310	5.7714
TGME49_203340	100.0331
TGME49_319500	68.6159
TGME49_267440	51.8649
TGME49_266710	4.8405
TGME49_267430	22.2174
TGME49_266320	10.9942
TGME49_500197	15.8701
TGME49_305080	14.4747
TGME49_244400	51.2622
TGME49_294720	105.6117
TGME49_246750	34.9744
TGME49_257100	29.8749
TGME49_255440	33.5705
TGME49_249530	41.2458
TGME49_299180	30.485
TGME49_313830	21.3115
TGME49_500379	13.3079
TGME49_273200	58.3265
TGME49_272580	2.4072
TGME49_500284	47.149
TGME49_200250	84.5884
TGME49_233820	37.8685
TGME49_271440	36.7359
TGME49_321470	23.8734
TGME49_264140	5.5268
TGME49_224570	33.528
TGME49_205658	74.2723
TGME49_281490	20.0746
TGME49_289050	6.4585
TGME49_289710	53.1771
TGME49_500385	30.3037
TGME49_310840	24.5851
TGME49_311920	40.2496
TGME49_312330	26.143
TGME49_500139	12.2647
TGME49_250790	59.1221
TGME49_278740	39.6813
TGME49_283530	141.8726
TGME49_311680	23.5098
TGME49_313900	86.8354
TGME49_315350	2.2486
TGME49_261460	41.4117
TGME49_261070	22.8921
TGME49_500055	44.8335
TGME49_259520	19.3668
TGME49_258150	37.7086
TGME49_500429	11.3757
TGME49_231080	44.8155
TGME49_231950	81.709
TGME49_272740	49.6169
TGME49_500060	45.3074
TGME49_263860	31.3448
TGME49_227920	44.7235
TGME49_214430	29.2196
TGME49_214090	76.8326
TGME49_204010	99.2691
TGME49_296950	29.4302
TGME49_288010	3.6214
TGME49_291620	65.0292
TGME49_247030	73.5342
TGME49_247550	62.6109
TGME49_314110	64.645
TGME49_249550	34.6399
TGME49_252290	42.0743
TGME49_310060	133.9011
TGME49_259940	61.8657
TGME49_500238	7.4832
TGME49_200340	79.4363
TGME49_271120	51.0832
TGME49_270660	21.8291
TGME49_321450	12.8327
TGME49_321640	20.3943
TGME49_214470	76.5697
TGME49_262890	12.3296
TGME49_217855	12.0782
TGME49_247710	46.1518
TGME49_248620	2.6892
TGME49_250115	22.0666
TGME49_254300	34.4228
TGME49_311490	53.8062
TGME49_270520	53.3972
TGME49_500157	21.6119
TGME49_225380	27.3313
TGME49_203910	40.8716
TGME49_318610	8.2547
TGME49_211230	25.379
TGME49_243440	53.19
TGME49_288900	27.3592
TGME49_244440	48.0283
TGME49_294760	35.1471
TGME49_277790	38.0894
TGME49_259550	14.8911
TGME49_256760	59.0004
TGME49_256020	3.6485
TGME49_500149	76.8081
TGME49_253990	52.4961
TGME49_254640	39.7548
TGME49_283495	4.7841
TGME49_312680	38.8561
TGME49_500227	6.4973
TGME49_272265	60.9964
TGME49_209108	41.6708
TGME49_221950	61.3343
TGME49_297210	54.26
TGME49_288830	36.9809
TGME49_266950	36.9277
TGME49_306520	43.515
TGME49_318350	96.7526
TGME49_288045	17.4411
TGME49_291830	17.2443
TGME49_243450	53.19
TGME49_312490	39.5639
TGME49_247580	36.8868
TGME49_251690	63.7211
TGME49_253480	6.4116
TGME49_229140	53.2624
TGME49_233380	87.75
TGME49_271015	5.2959
TGME49_268820	28.2658
TGME49_280610	39.2092
TGME49_281990	47.9305
TGME49_211610	73.464
TGME49_244240	42.031
TGME49_264720	38.3489
TGME49_265440	29.5562
TGME49_288610	42.6398
TGME49_290020	21.7876
TGME49_291680	47.8262
TGME49_240340	52.9881
TGME49_295910	57.5463
TGME49_286790	43.0663
TGME49_311770	30.057
TGME49_261970	60.7053
TGME49_260340	31.9771
TGME49_277705	7.9893
TGME49_276940	36.9393
TGME49_313000	4.3308
TGME49_216060	39.2381
TGME49_229200	34.8905
TGME49_264075	66.9584
TGME49_273445	34.9194
TGME49_500224	4.5636
TGME49_263990	22.9611
TGME49_263135	37.7177
TGME49_257470	35.3936
TGME49_255320	18.3331
TGME49_275980	18.4683
TGME49_286410	34.8866
TGME49_314720	23.3754
TGME49_203220	38.5885
TGME49_319662	29.2066
TGME49_288040	17.4411
TGME49_294310	36.8288
TGME49_250100	77.9266
TGME49_278770	39.3503
TGME49_220425	13.5206
TGME49_246200	10.0692
TGME49_312220	3.2406
TGME49_312970	8.9763
TGME49_500389	84.713
TGME49_269442	46.4268
TGME49_228270	31.9124
TGME49_275360	46.5989
TGME49_225060	33.984
TGME49_212180	27.1373
TGME49_280710	45.1515
TGME49_281470	5.8156
TGME49_282190	43.0825
TGME49_320690	39.993
TGME49_301130	58.9375
TGME49_243800	79.2193
TGME49_305280	21.1324
TGME49_240600	42.6594
TGME49_300240	35.5396
TGME49_299820	23.134
TGME49_308075	4.112
TGME49_232760	29.7957
TGME49_500346	7.171
TGME49_269830	45.8084
TGME49_500334	7.0334
TGME49_230050	46.3413
TGME49_269780	3.2661
TGME49_226870	22.2831
TGME49_226950	78.9237
TGME49_225400	3.9481
TGME49_215370	11.7783
TGME49_267580	4.6946
TGME49_293500	13.3421
TGME49_245470	69.4108
TGME49_315730	30.8387
TGME49_278100	26.3053
TGME49_299220	52.711
TGME49_311830	13.672
TGME49_233830	10.8635
TGME49_235160	65.238
TGME49_214540	14.065
TGME49_228730	49.1626
TGME49_500155	50.5986
TGME49_202205	7.9347
TGME49_500426	12.0311
TGME49_221675	45.2601
TGME49_239790	21.5812
TGME49_300140	66.8347
TGME49_218850	31.3586
TGME49_216910	35.2507
TGME49_251857	9.9733
TGME49_315450	5.8567
TGME49_273850	31.8469
TGME49_500341	27.1067
TGME49_272280	11.109
TGME49_500251	72.6882
TGME49_203990	31.6242
TGME49_290610	11.785
TGME49_257370	41.975
TGME49_278460	87.0945
TGME49_309250	45.9231
TGME49_257625	12.4384
TGME49_230650	40.7159
TGME49_268840	71.1296
TGME49_209700	29.6321
TGME49_207820	28.1334
TGME49_500063	56.3921
TGME49_214450	2.873
TGME49_210800	33.0068
TGME49_305150	9.3766
TGME49_299810	33.4497
TGME49_287460	22.0862
TGME49_308980	41.5756
TGME49_262780	24.3205
TGME49_271980	6.4967
TGME49_500211	90.9345
TGME49_320570	30.7839
TGME49_291050	52.5754
TGME49_291140	72.7278
TGME49_242400	11.625
TGME49_248150	43.7809
TGME49_284630	68.9327
TGME49_312230	35.9228
TGME49_245980	24.3961
TGME49_275660	7.6046
TGME49_500402	4.725
TGME49_268600	24.1388
TGME49_231992	4.7139
TGME49_235200	8.8378
TGME49_319940	29.7968
TGME49_500035	5.1965
TGME49_239730	13.0551
TGME49_216960	32.9877
TGME49_203110	8.5559
TGME49_301440	76.3556
TGME49_277490	38.9958
TGME49_256700	20.5683
TGME49_272660	49.1052
TGME49_264178	2.7159
TGME49_207010	5.0199
TGME49_244250	54.7876
TGME49_500318	4.9563
TGME49_254635	9.478
TGME49_224235	24.1411
TGME49_204120	18.8454
TGME49_236510	48.0959
TGME49_214115	29.2437
TGME49_223400	5.912
TGME49_236290	58.1283
TGME49_236530	30.042
TGME49_237470	55.1398
TGME49_215710	37.0509
TGME49_201210	42.3349
TGME49_282230	22.0047
TGME49_319850	54.6562
TGME49_319710	5.7327
TGME49_239830	17.5369
TGME49_289560	41.151
TGME49_267400	34.2789
TGME49_267120	24.1588
TGME49_266360	34.1572
TGME49_304910	25.0706
TGME49_297060	36.1028
TGME49_297230	20.8727
TGME49_298040	29.9799
TGME49_220870	48.6558
TGME49_290920	74.7856
TGME49_291005	37.5456
TGME49_291320	41.6018
TGME49_306290	16.0618
TGME49_242780	30.3037
TGME49_244700	50.5582
TGME49_322120	23.2204
TGME49_293770	34.2102
TGME49_293880	7.8807
TGME49_294440	10.3479
TGME49_238530	5.866
TGME49_248225	74.8255
TGME49_249820	19.032
TGME49_500178	11.7613
TGME49_278270	36.6399
TGME49_284670	6.2009
TGME49_311690	40.4143
TGME49_313770	14.1722
TGME49_260860	10.648
TGME49_256050	40.3262
TGME49_300270	66.7684
TGME49_218720	43.5912
TGME49_217360	17.6551
TGME49_249200	56.7503
TGME49_251700	13.0526
TGME49_277510	60.9987
TGME49_212900	66.2563
TGME49_213050	84.9034
TGME49_254430	30.9403
TGME49_230080	11.7464
TGME49_311320	80.2235
TGME49_311840	58.6363
TGME49_232270	45.5352
TGME49_316540	40.629
TGME49_258740	42.6367
TGME49_500150	13.6923
TGME49_500107	31.7
TGME49_229450	37.944
TGME49_230400	5.2877
TGME49_274050	50.0866
TGME49_272260	17.824
TGME49_272180	27.9039
TGME49_271780	44.9405
TGME49_209790	23.8129
TGME49_225315	15.1348
TGME49_500053	39.2092
TGME49_202310	25.7426
TGME49_500111	9.4723
TGME49_320140	53.3913
TGME49_212200	23.8237
TGME49_223770	3.0618
TGME49_212290	56.5784
TGME49_237090	12.8162
TGME49_215750	25.3244
TGME49_210770	51.2714
TGME49_243910	40.4027
TGME49_243960	61.1681
TGME49_265390	43.7364
TGME49_267730	32.4701
TGME49_264600	25.5905
TGME49_290260	17.2884
TGME49_240540	23.1799
TGME49_242890	22.893
TGME49_243170	7.2609
TGME49_294850	23.1961
TGME49_295380	50.0619
TGME49_295360	59.6354
TGME49_294230	39.5368
TGME49_299670	65.4387
TGME49_219430	31.4352
TGME49_247510	52.9807
TGME49_213490	37.8033
TGME49_216375	19.3727
TGME49_259870	24.9923
TGME49_259220	20.8785
TGME49_258410	21.3013
TGME49_255900	47.0733
TGME49_322020	11.5927
TGME49_218790	31.2634
TGME49_217740	35.8989
TGME49_217820	58.9826
TGME49_251390	32.7095
TGME49_251720	20.3383
TGME49_277050	11.7528
TGME49_220380	47.8466
TGME49_285930	46.2685
TGME49_254470	83.9744
TGME49_299000	30.5977
TGME49_311160	48.0537
TGME49_231190	52.273
TGME49_314955	10.8655
TGME49_274100	47.4202
TGME49_273660	25.5009
TGME49_216150	11.9171
TGME49_262480	48.3417
TGME49_261490	29.4635
TGME49_271220	76.9138
TGME49_269640	9.3074
TGME49_268760	27.6199
TGME49_229220	58.9192
TGME49_500283	42.8138
TGME49_272520	54.9517
TGME49_326400	4.7043
TGME49_208450	56.6002
TGME49_263330	28.4792
TGME49_228170	94.4026
TGME49_226420	81.8722
TGME49_224160	26.278
TGME49_280465	60.3258
TGME49_206520	113.0036
TGME49_204880	19.5998
TGME49_202400	10.291
TGME49_223910	26.4567
TGME49_235740	41.3146
TGME49_281510	37.1761
TGME49_211080	58.28
TGME49_244470	57.6988
TGME49_244660	24.9407
TGME49_266990	40.9291
TGME49_266390	13.1042
TGME49_290910	23.462
TGME49_291960	39.5868
TGME49_292310	25.0382
TGME49_287980	47.1182
TGME49_223110	42.4289
TGME49_222420	11.2849
TGME49_289980	47.3439
TGME49_238020	50.6267
TGME49_238995	18.4376
TGME49_240730	21.6333
TGME49_242380	50.2175
TGME49_244040	48.8751
TGME49_246930	70.3399
TGME49_247330	27.0778
TGME49_278420	30.1011
TGME49_283540	77.6493
TGME49_309990	7.7195
TGME49_310173	68.3695
TGME49_310630	28.8617
TGME49_262090	21.5999
TGME49_260490	20.352
TGME49_219620	28.6558
TGME49_219250	40.9106
TGME49_250020	23.1312
TGME49_278975	26.1855
TGME49_278205	56.7924
TGME49_254000	64.2848
TGME49_213780	59.0156
TGME49_286470	15.3564
TGME49_254800	40.2783
TGME49_312860	64.2978
TGME49_312850	64.2978
TGME49_232720	44.8231
TGME49_315580	32.6528
TGME49_216410	28.0782
TGME49_272460	51.8047
TGME49_260570	26.575
TGME49_258700	10.6477
TGME49_231010	53.6735
TGME49_231150	30.8486
TGME49_232020	11.5739
TGME49_233480	99.5836
TGME49_263580	71.3164
TGME49_269820	30.3281
TGME49_209540	40.695
TGME49_200130	6.6957
TGME49_263800	35.9375
TGME49_224110	13.8031
TGME49_223580	42.5006
TGME49_237070	35.6384
TGME49_227980	32.4646
TGME49_225310	15.1348
TGME49_224680	4.1622
TGME49_202820	83.8987
TGME49_297320	42.6108
TGME49_318525	23.149
TGME49_221430	30.645
TGME49_297710	55.1963
TGME49_239500	23.4996
TGME49_266620	30.3723
TGME49_290190	34.5467
TGME49_288330	23.7884
TGME49_500432	20.2032
TGME49_304980	37.0216
TGME49_305800	53.2029
TGME49_240990	37.7314
TGME49_243250	34.6245
TGME49_243670	28.6279
TGME49_294240	24.2029
TGME49_294800	49.768
TGME49_300060	11.714
TGME49_219750	35.363
TGME49_217720	47.2754
TGME49_246550	54.2789
TGME49_247960	21.9533
TGME49_248100	22.91
TGME49_278850	59.2131
TGME49_311140	13.5172
TGME49_216660	63.294
TGME49_261670	8.4299
TGME49_259100	46.3612
TGME49_258000	33.5782
TGME49_257300	29.2216
TGME49_245660	36.0163
TGME49_246670	15.1514
TGME49_247010	14.0471
TGME49_248790	22.9251
TGME49_251885	36.4273
TGME49_278450	87.0945
TGME49_254090	39.8815
TGME49_253500	5.2128
TGME49_254770	41.2284
TGME49_213370	66.8552
TGME49_299230	4.7757
TGME49_310350	35.1129
TGME49_230110	31.5603
TGME49_313360	39.1649
TGME49_315480	9.9729
TGME49_216700	26.039
TGME49_261780	112.0314
TGME49_260850	10.648
TGME49_260820	45.4866
TGME49_271350	56.01
TGME49_269200	31.1195
TGME49_229420	50.2666
TGME49_230000	36.9631
TGME49_230450	26.3449
TGME49_273905	41.3526
TGME49_271990	19.6881
TGME49_270140	49.3623
TGME49_207990	42.9059
TGME49_204340	54.2747
TGME49_203260	37.1248
TGME49_202550	44.2795
TGME49_201150	80.917
TGME49_221870	72.9183
TGME49_266670	20.1113
TGME49_290605	23.0427
TGME49_225125	29.3457
TGME49_224330	61.2683
TGME49_212310	39.135
TGME49_236250	25.942
TGME49_500322	52.0926
TGME49_214990	40.1772
TGME49_215520	80.0771
TGME49_500066	56.1744
TGME49_297245	42.7834
TGME49_293368	25.7578
TGME49_290700	99.0064
TGME49_306350	41.1437
TGME49_238260	32.2561
TGME49_293260	59.6672
TGME49_293420	91.4075
TGME49_294220	33.376
TGME49_220280	84.5644
TGME49_212820	44.0131
TGME49_285895	57.3458
TGME49_309352	11.6328
TGME49_262100	58.1224
TGME49_260170	33.904
TGME49_245550	108.6065
TGME49_245630	20.0499
TGME49_275770	45.6387
TGME49_276130	18.1487
TGME49_253750	42.8913
TGME49_254710	81.4329
TGME49_310215	4.9351
TGME49_310802	43.8804
TGME49_313445	12.3829
TGME49_315510	42.4916
TGME49_315640	28.0306
TGME49_261680	19.1107
TGME49_270520	53.3972
TGME49_257760	12.1943
TGME49_256980	46.2676
TGME49_256070	24.8726
TGME49_270340	32.0082
TGME49_231020	53.6735
TGME49_232310	33.0809
TGME49_233315	21.3753
TGME49_271790	79.6808
TGME49_271070	32.2626
TGME49_270760	12.0376
TGME49_264250	5.6688
TGME49_228070	47.0656
TGME49_225350	19.8847
TGME49_237530	53.2051
TGME49_214530	37.4668
TGME49_214570	4.1532
TGME49_207020	61.847
TGME49_226565	15.0127
TGME49_225420	43.0127
TGME49_236570	38.2886
TGME49_237080	61.8835
TGME49_221410	172.0856
TGME49_222290	51.1905
TGME49_297350	40.5436
TGME49_221340	41.412
TGME49_297470	86.8575
TGME49_297810	38.129
TGME49_297880	17.1155
TGME49_290990	31.99
TGME49_305050	63.0887
TGME49_305060	7.6216
TGME49_265160	6.5036
TGME49_265070	12.4777
TGME49_288765	14.3611
TGME49_289780	42.0521
TGME49_305480	28.9635
TGME49_240490	39.0892
TGME49_242790	19.9682
TGME49_243690	39.2534
TGME49_293850	41.0133
TGME49_308093	23.3194
TGME49_249630	55.7201
TGME49_276930	41.2951
TGME49_220490	42.1518
TGME49_213670	34.9419
TGME49_310400	42.7507
TGME49_311750	34.7037
TGME49_314790	16.5841
TGME49_315220	35.9476
TGME49_257680	52.5792
TGME49_257460	2.2323
TGME49_255895	50.7118
TGME49_308000	48.4199
TGME49_278160	25.8782
TGME49_275810	30.7996
TGME49_253460	30.4039
TGME49_309130	52.0916
TGME49_309810	55.686
TGME49_229300	24.19
TGME49_231210	57.6013
TGME49_233160	80.1598
TGME49_315930	49.9155
TGME49_259970	46.3697
TGME49_258360	11.8457
TGME49_257060	72.8896
TGME49_255430	40.5575
TGME49_263320	22.533
TGME49_273670	31.2597
TGME49_272530	54.9517
TGME49_269850	25.7735
TGME49_264080	66.9584
TGME49_209770	23.8129
TGME49_321685	43.6181
TGME49_224800	33.2013
TGME49_280750	52.759
TGME49_280370	58.1499
TGME49_203470	42.7893
TGME49_202910	14.8694
TGME49_202250	64.8287
TGME49_224000	12.9846
TGME49_236153	29.5695
TGME49_207140	2.5145
TGME49_320105	51.6487
TGME49_211700	61.6805
TGME49_292375	16.6484
TGME49_289540	59.9747
TGME49_291600	65.0292
TGME49_238915	6.7631
TGME49_240510	43.7844
TGME49_244670	58.8779
TGME49_294400	10.2034
TGME49_248320	42.8724
TGME49_278170	25.8782
TGME49_277055	11.7528
TGME49_277010	55.6716
TGME49_277000	45.9171
TGME49_220175	37.5842
TGME49_286420	39.0227
TGME49_500396	4.2374
TGME49_313550	37.4421
TGME49_316130	21.4398
TGME49_260440	40.8382
TGME49_260010	21.8441
TGME49_259880	24.9923
TGME49_249685	28.917
TGME49_278180	8.8453
TGME49_254600	40.1769
TGME49_313277	33.5212
TGME49_313960	45.8975
TGME49_273360	88.6641
TGME49_271400	21.486
TGME49_259040	27.651
TGME49_267980	39.7963
TGME49_231850	60.7307
TGME49_233530	53.3353
TGME49_233890	47.3905
TGME49_272593	38.0665
TGME49_263070	69.1827
TGME49_270000	10.0515
TGME49_298630	53.7115
TGME49_321630	43.3638
TGME49_201820	64.0218
TGME49_281950	26.2283
TGME49_320210	28.2148
TGME49_320190	5.3232
TGME49_318770	23.3278
TGME49_221160	55.7208
TGME49_297643	45.8084
TGME49_319520	7.3073
TGME49_500408	22.2266
TGME49_238210	7.0198
TGME49_244200	48.7977
TGME49_244360	44.6287
TGME49_267600	22.6662
TGME49_267750	32.3495
TGME49_264472	46.9656
TGME49_290600	30.8275
TGME49_306600	29.4206
TGME49_280580	11.4301
TGME49_205230	45.9878
TGME49_203970	18.0434
TGME49_203780	28.683
TGME49_215040	38.8707
TGME49_215730	41.8532
TGME49_227930	55.3568
TGME49_225360	30.9579
TGME49_215610	35.2775
TGME49_211330	26.7094
TGME49_223070	39.0722
TGME49_239600	45.4628
TGME49_241610	54.142
TGME49_241860	35.0601
TGME49_267045	14.6718
TGME49_500421	21.8787
TGME49_265230	24.067
TGME49_306500	9.4039
TGME49_239760	56.6695
TGME49_217430	32.2939
TGME49_246620	53.4597
TGME49_278670	35.8905
TGME49_277700	45.5522
TGME49_500064	12.6708
TGME49_258840	8.0419
TGME49_258370	33.4526
TGME49_500393	38.6706
TGME49_252850	57.1721
TGME49_254135	38.2893
TGME49_213690	30.5998
TGME49_312700	26.934
TGME49_313160	8.022
TGME49_232610	50.8487
TGME49_273750	16.5328
TGME49_269228	31.4171
TGME49_232380	35.1392
TGME49_264090	13.8266
TGME49_272240	17.3841
TGME49_271860	27.3668
TGME49_207950	91.9816
TGME49_209020	16.931
TGME49_268780	15.494
TGME49_208760	22.9596
TGME49_321550	18.6441
TGME49_212100	32.9733
TGME49_236890	79.9828
TGME49_226450	9.8525
TGME49_205020	4.7858
TGME49_221350	24.5569
TGME49_319560	68.0898
TGME49_318560	23.4443
TGME49_222155	18.3129
TGME49_239810	37.8548
TGME49_266840	27.181
TGME49_306250	49.1503
TGME49_290270	28.4383
TGME49_239320	55.1378
TGME49_243460	148.0576
TGME49_224080	3.1077
TGME49_234505	19.149
TGME49_235635	2.707
TGME49_236870	63.9032
TGME49_237600	42.5329
TGME49_500042	34.7064
TGME49_225550	43.0638
TGME49_225130	29.3457
TGME49_235610	31.4752
TGME49_236020	10.6408
TGME49_280700	44.471
TGME49_203510	14.2591
TGME49_202160	32.8114
TGME49_204040	12.4897
TGME49_202490	59.4822
TGME49_320760	45.1289
TGME49_220910	49.999
TGME49_223125	41.0169
TGME49_297745	47.2402
TGME49_297830	51.9532
TGME49_243750	36.9385
TGME49_267820	50.0568
TGME49_266785	14.761
TGME49_240550	23.1799
TGME49_242100	68.7662
TGME49_294060	55.9989
TGME49_295320	43.5922
TGME49_293258	4.6752
TGME49_295080	63.0941
TGME49_295340	62.1969
TGME49_329600	12.0628
TGME49_300110	73.2506
TGME49_247680	5.9925
TGME49_308850	33.2862
TGME49_311815	3.3042
TGME49_316650	6.0461
TGME49_261480	49.1933
TGME49_257790	22.4889
TGME49_257510	42.4674
TGME49_257020	17.3029
TGME49_248570	16.1595
TGME49_248850	19.9784
TGME49_287480	52.8365
TGME49_253380	16.1754
TGME49_213500	25.9419
TGME49_286525	6.0631
TGME49_286060	12.8185
TGME49_310275	8.6263
TGME49_313080	38.4264
TGME49_313150	53.1039
TGME49_273065	5.3024
TGME49_215955	80.7845
TGME49_256830	34.3932
TGME49_269630	27.8174
TGME49_271935	49.2203
TGME49_270920	39.2895
TGME49_263080	50.1773
TGME49_321650	11.3054
TGME49_226400	32.1451
TGME49_225920	56.3921
TGME49_225850	15.0383
TGME49_236040	54.0366
TGME49_214150	43.4781
TGME49_207170	31.6696
TGME49_228160	42.9004
TGME49_226240	19.3965
TGME49_223690	41.4593
TGME49_500292	20.946
TGME49_500201	48.1971
TGME49_205730	6.729
TGME49_202010	11.4566
TGME49_282030	5.4671
TGME49_320460	34.2764
TGME49_267480	45.0965
TGME49_264450	16.4044
TGME49_289790	49.384
TGME49_289820	35.4971
TGME49_500321	13.946
TGME49_244350	46.2395
TGME49_293410	38.2944
TGME49_294560	62.361
TGME49_217410	17.1793
TGME49_246170	51.4183
TGME49_308920	40.7821
TGME49_278930	46.003
TGME49_309290	32.5232
TGME49_310430	29.4232
TGME49_311090	35.6531
TGME49_312520	17.2969
TGME49_313460	30.2246
TGME49_262060	59.2724
TGME49_255500	19.8075
TGME49_308070	43.5453
TGME49_248690	16.1587
TGME49_253110	2.5522
TGME49_254060	28.4082
TGME49_306895	23.9088
TGME49_311400	20.1654
TGME49_230590	30.8061
TGME49_315650	28.0306
TGME49_257780	31.3135
TGME49_256820	34.3932
TGME49_500395	7.3523
TGME49_263760	19.2083
TGME49_272380	75.6882
TGME49_271840	91.1593
TGME49_269340	49.3673
TGME49_227560	14.7746
TGME49_215510	24.6804
TGME49_211870	44.6333
TGME49_280570	11.1289
TGME49_204020	33.0121
TGME49_201240	9.9483
TGME49_201800	83.753
TGME49_301260	58.0623
TGME49_297360	40.5436
TGME49_319610	48.909
TGME49_301216	38.9327
TGME49_265538	3.1236
TGME49_305180	39.8102
TGME49_306430	32.8466
TGME49_304890	53.8985
TGME49_238270	5.9247
TGME49_307850	93.0831
TGME49_246630	38.6706
TGME49_248680	16.1587
TGME49_277060	15.1249
TGME49_213510	25.9419
TGME49_311760	55.8298
TGME49_312690	15.1778
TGME49_315360	15.0553
TGME49_316670	83.1016
TGME49_216090	14.4398
TGME49_261230	77.025
TGME49_247690	33.562
TGME49_250840	66.1789
TGME49_253860	54.5272
TGME49_213820	63.0728
TGME49_309800	40.1186
TGME49_260330	18.0745
TGME49_257170	20.2898
TGME49_255160	54.0711
TGME49_272450	19.5283
TGME49_263040	24.4612
TGME49_263595	35.3239
TGME49_226710	38.2249
TGME49_224500	24.4961
TGME49_225250	20.7296
TGME49_215030	28.7937
TGME49_206660	57.1719
TGME49_204560	9.9038
TGME49_281440	51.638
TGME49_320715	6.7543
TGME49_319090	10.2687
TGME49_320515	24.649
TGME49_318310	3.4057
TGME49_243160	4.2315
TGME49_266372	26.4986
TGME49_266290	47.1061
TGME49_266800	33.5439
TGME49_305460	25.457
TGME49_500239	5.9247
TGME49_241305	33.7837
TGME49_293430	45.0763
TGME49_293680	36.8184
TGME49_295110	14.0635
TGME49_218540	27.7498
TGME49_278510	26.8293
TGME49_313870	63.8938
TGME49_216740	62.0809
TGME49_261430	39.4374
TGME49_258230	20.5557
TGME49_256850	2.6917
TGME49_246500	56.1604
TGME49_500017	86.7627
TGME49_253330	4.7966
TGME49_253470	30.4039
TGME49_310390	42.7507
TGME49_312150	30.1463
TGME49_315250	17.2807
TGME49_216780	42.7949
TGME49_231390	7.6059
TGME49_271030	26.9663
TGME49_207600	61.056
TGME49_208970	60.6356
TGME49_321490	5.9833
TGME49_209280	32.0145
TGME49_225970	41.4142
TGME49_225110	3.8878
TGME49_234690	57.9849
TGME49_234980	61.5382
TGME49_201110	34.4473
TGME49_211280	3.4167
TGME49_239855	60.0911
TGME49_266010	45.5614
TGME49_305485	11.6793
TGME49_240255	16.3926
TGME49_240450	22.2627
TGME49_243330	15.0218
TGME49_295010	27.302
TGME49_295030	61.85
TGME49_300130	24.0908
TGME49_218430	4.6815
