gene_id	fit_complete_medium_2025	fit_no_glutamine	fit_no_glucose	fit_glucose_dependence	fit_glucose_dependence_fdr
TGGT1_241150	-3.261454369	-1.882799602	-1.48824129	0.02784364336	1
TGGT1_229220	0.2800384165	0.4711302944	0.487751772	0.02791288334	1
TGGT1_262530	0.4403695648	0.128040442	0.1820449661	0.02791773218	1
TGGT1_301218	1.253702941	0.4345195304	0.4805778249	0.02806196383	1
TGGT1_267410	0.8807902122	0.3894224723	0.4323881803	0.02807973371	1
TGGT1_298010	-0.2074262345	0.1272767192	0.1754945964	0.02815906986	1
TGGT1_230340	-1.644206788	-0.5302687007	-0.5267960398	0.02823055924	1
TGGT1_251857	1.104478279	0.2417568909	0.2702437352	0.02832823174	1
TGGT1_295662	1.098548535	0.4877833762	0.512604611	0.02836443643	1
TGGT1_230860	-2.720854161	-4.409975705	-4.409975705	0.02877878616	1
TGGT1_222340	-0.8610171206	-0.1488934603	-0.1211858961	0.02884117765	1
TGGT1_240530	1.275717252	0.2980852422	0.3536506621	0.02886701702	1
TGGT1_292235	-1.398710989	0.1135260646	0.09438985447	0.02893799432	1
TGGT1_312480	0.6970290705	0.3930263692	0.4228346599	0.02895255531	1
TGGT1_243400	-0.3407131841	-0.5391109992	-0.4846327801	0.02904777957	1
TGGT1_239770	0.8105384332	0.3606867623	0.4000960068	0.02933914311	1
TGGT1_207950	2.477234911	0.4140516784	0.4594034684	0.02934679371	1
TGGT1_221840	0.2213187924	0.2589058187	0.3199856948	0.02938544082	1
TGGT1_285300	1.077536699	0.4152702623	0.4349655867	0.02943422601	1
TGGT1_238970	-2.483741391	-0.2454677253	0.0943406326	0.02955075324	1
TGGT1_214900	1.135136425	0.5365688365	0.5563618906	0.02965212441	1
TGGT1_203150	-0.2406337619	-0.5391140987	-0.5041523738	0.02980545807	1
TGGT1_224980	-0.3676657892	-0.1225614558	-0.07853489982	0.02982282581	1
TGGT1_276940	1.442307523	-0.02342177117	0.04601143714	0.03016070109	1
TGGT1_210095	1.232575187	0.3789461203	0.4068219659	0.03041994956	1
TGGT1_219290	-0.9096834392	-2.768902033	-2.558711614	0.03042122354	1
TGGT1_225032	1.715786428	0.3599341722	0.3960946393	0.03045222351	0.9975377936
TGGT1_280435	1.039111086	0.5599779006	0.5716015641	0.03061941365	1
TGGT1_242310	-0.1971808644	0.5718285737	0.6082612792	0.03066911884	1
TGGT1_360620	0.3837528576	0.27605386	0.3353088762	0.03078321059	1
TGGT1_263450	0.2805381771	0.3820226878	0.4193512002	0.03080416958	1
TGGT1_207730	0.911200094	0.4510456691	0.4807768241	0.03094881841	0.9964697299
TGGT1_264178A	-0.2229058817	-0.001764764749	0.03016982384	0.0310066449	1
TGGT1_248240	0.1518038383	0.05820263464	0.08804479869	0.0310201997	1
TGGT1_244620	0.5509532715	0.147621009	0.2042536898	0.03103463743	1
TGGT1_262860	0.1474132368	0.2740780355	0.3089228317	0.03116452782	1
TGGT1_220520	0.9411950927	0.3214822641	0.3419927957	0.03116526453	1
TGGT1_253870	-2.714745819	-3.536984349	-3.406781018	0.03118611398	1
TGGT1_289023	0.75913841	0.1591920936	0.197650488	0.03118619367	1
TGGT1_266130	1.242796361	0.1683951037	0.1988708999	0.0313537312	0.9964697299
TGGT1_263990	0.3406533762	-1.039926016	-0.9405204772	0.03139991673	1
TGGT1_256975	0.9223186084	0.16164696	0.2030333118	0.03144981006	1
TGGT1_249770	0.8343602659	0.4157770261	0.4458119264	0.03150892116	0.9894996004
TGGT1_267990	0.7424660789	0.2523325541	0.2834020255	0.03158124459	1
TGGT1_240295	0.1356546183	0.2884026734	0.3110583519	0.03179135043	1
TGGT1_295740	-0.131975459	0.4662949757	0.5148491205	0.03181847109	1
TGGT1_295610	1.117889663	-0.1084693603	-0.04052186972	0.03182778164	1
TGGT1_207750	0.2988500411	0.159289472	0.1946438969	0.0318348291	1
TGGT1_224210	-0.5305369055	0.241575364	0.2978832863	0.03190454112	1
TGGT1_265030	1.801041861	0.5266005628	0.5554794345	0.03212318822	0.9917065611
TGGT1_278753	0.8049383238	0.4837534643	0.4998843607	0.03213839945	1
TGGT1_312950	0.5794508075	0.4758123322	0.5144210756	0.03219376646	1
TGGT1_320780	0.9153179238	0.01612130786	0.04768882851	0.03237345902	0.9995087124
TGGT1_204020	-3.581661764	-4.34138081	-4.34138081	0.03244308113	1
TGGT1_233792	1.630845989	0.3908433236	0.4413499254	0.03289901266	1
TGGT1_215890	0.624421676	-0.1277096327	-0.08760184616	0.0329753792	1
TGGT1_408960	0.9287739465	0.4577592001	0.5056847913	0.03303791295	1
TGGT1_200295	0.8633195215	0.1371726609	0.1776861261	0.03308104699	1
TGGT1_210682	0.9030743851	0.4577560962	0.4854064626	0.03317724218	1
TGGT1_410710	1.08845734	0.1962205084	0.2222672744	0.03341253705	1
TGGT1_268178	1.252860454	-0.001507424211	0.04396764776	0.03378921451	1
TGGT1_213746	0.4453439959	0.3854616987	0.4254299447	0.0338736041	1
TGGT1_218510	1.294229296	0.38718205	0.4482562728	0.03389859149	1
TGGT1_211660	-1.805569882	-1.261852864	-1.227815876	0.03391207546	1
TGGT1_263140	0.6725790525	0.007472136086	0.05283903967	0.03441197682	1
TGGT1_244020	1.126431431	0.2259273649	0.3000112423	0.03447734275	1
TGGT1_230160	1.953691009	0.3735368127	0.4096278741	0.03462273376	0.9870007861
TGGT1_208330	0.4905521615	0.4323784531	0.4674732051	0.03484832201	1
TGGT1_269270	0.4698075574	0.2678508227	0.2925927383	0.03488389796	1
TGGT1_301140	1.780443813	0.3819856085	0.4172254767	0.03490284401	0.9894996004
TGGT1_247010	0.8373916437	0.3846295144	0.4183374034	0.03506225375	0.9949094419
TGGT1_231010	-1.471406674	-2.106736094	-1.489411984	0.03509936622	1
TGGT1_235960	0.8853835125	0.6930645173	0.7222098113	0.03513871737	0.9993490826
TGGT1_278245	-0.6692076662	0.1308138718	0.2771943682	0.03533584759	1
TGGT1_205070	0.6314872007	0.1683995388	0.2006441331	0.03540861588	0.9959054865
TGGT1_222010	-0.2130418395	0.2692565533	0.3018756783	0.03542354732	1
TGGT1_316410	1.332646297	0.3483971519	0.4098926676	0.03574194919	1
TGGT1_280570	0.8633236835	0.146340772	0.2575587796	0.03607272611	1
TGGT1_288245	1.112297893	0.1488612712	0.1792592008	0.03624650908	1
TGGT1_270780	-2.264066674	-2.730315538	-2.357577762	0.03637613718	1
TGGT1_231420	0.8670912345	0.601602539	0.6514331313	0.03658663422	0.9968423432
TGGT1_202600	1.741471215	0.2858019806	0.3249974662	0.0366178298	0.9964697299
TGGT1_266680	1.781488514	0.5050835193	0.5486016774	0.03688619271	0.9917065611
TGGT1_261955A	-1.517831692	-0.4907556167	-0.4557386723	0.03688660617	1
TGGT1_294970	2.191132956	0.4499767949	0.4860828384	0.03694602011	0.9851433533
TGGT1_315320	0.2341949256	0.390194519	0.4341850734	0.03702355367	1
TGGT1_204055	1.593414477	0.5910628358	0.6302925123	0.03740279259	0.9851433533
TGGT1_232030	0.5164320208	0.468403922	0.5076616402	0.03749508201	0.9890791996
TGGT1_280465	1.442352148	0.4576945116	0.4952740928	0.03771013712	0.9851433533
TGGT1_211850	-0.0635034806	-0.8869887535	-0.8385157001	0.03791953046	1
TGGT1_220850	0.497419037	0.1766776795	0.241603816	0.03840577931	1
TGGT1_255270	-1.578315942	-0.1660662952	-0.02715785481	0.03860478188	1
TGGT1_208980	0.4099136914	0.02889925548	0.07453566374	0.03888236537	1
TGGT1_201775	1.432616398	0.3584178847	0.3921457247	0.03891125531	0.9861202126
TGGT1_203880	0.5588923081	0.4703288267	0.5160142828	0.03898075183	1
TGGT1_306510	1.300779386	0.2158640688	0.2675313335	0.03918617805	0.9894996004
TGGT1_268780	0.04020464008	0.3279419632	0.3655417379	0.0391987768	1
TGGT1_215520	0.9378805336	0.3498817831	0.3898316217	0.03926847872	0.9917065611
TGGT1_252090	0.6341064022	0.3918527448	0.4213222693	0.0393549436	0.9925192232
TGGT1_209870	0.2214193975	-0.02330858213	0.01874504428	0.039370706	1
TGGT1_249290	1.181814249	0.4042013465	0.4501242576	0.03939359889	0.9965866072
TGGT1_252280	-1.685280623	-0.4138598358	-0.4868653333	0.03939624914	1
TGGT1_248760	0.3301748308	0.1419447112	0.1793012422	0.03941215881	1
TGGT1_227900	-2.010973046	-1.596538547	-1.811339216	0.0395571422	1
TGGT1_235390	1.156772928	0.1660009023	0.2248072319	0.0396585328	0.9964697299
TGGT1_237280	-0.658893069	-0.2868593162	-0.227082883	0.03978643292	1
TGGT1_253640	0.684864455	0.3590522966	0.4066165493	0.03990496067	0.9917065611
TGGT1_216150	0.8533195301	0.3251197125	0.3699203224	0.03996715791	0.9964697299
TGGT1_238060	1.020521496	0.07450234526	0.1117763814	0.04025925604	0.9902479761
TGGT1_304690	1.524610382	0.1658317963	0.2326005869	0.0403158952	1
TGGT1_260640	0.9013661723	-0.3954388593	-0.3526957895	0.04051837548	1
TGGT1_247750	0.8097312222	0.4223558435	0.4683528973	0.040594478	0.9917065611
TGGT1_306870	0.2718168416	0.226698998	0.2667860929	0.04063675771	1
TGGT1_293400	0.6791258823	-0.5470161269	-0.5057536128	0.04069680845	1
TGGT1_319690	1.653804503	0.4002649606	0.4600215087	0.04079561664	1
TGGT1_287260	0.4556500566	0.2060760331	0.2464702099	0.04100975341	1
TGGT1_269100	-0.679535759	-0.0637714293	0.008169989121	0.04110903657	1
TGGT1_286500	0.3816979127	-0.4767439113	-0.4075572283	0.04112918901	1
TGGT1_409510	-8.23210445	0.2900835435	0.3223629554	0.04122454836	1
TGGT1_294330	0.03135770017	0.03929971331	0.07979094245	0.04124620557	1
TGGT1_203950	-0.9809117546	-3.071667492	-3.097473674	0.04134613991	1
TGGT1_248100	0.3782380868	0.2754547587	0.3075424404	0.04142895192	1
TGGT1_280780	0.5731414543	0.06537615831	0.1040491372	0.04147255333	1
TGGT1_205280	2.151743673	0.2391146705	0.2800457868	0.04153593187	0.9826742048
TGGT1_207360	1.380577277	0.3585404706	0.4038906151	0.04173302599	0.9851433533
TGGT1_306580	0.391601626	0.3644664198	0.4167850051	0.04180768221	1
TGGT1_236010	1.572607028	0.5164019031	0.5552672235	0.04197335051	0.9894953036
TGGT1_224820	1.536535276	0.04654893773	0.1607994102	0.0419908344	1
TGGT1_251660	0.5674501275	0.5529520468	0.6518002288	0.0420748253	1
TGGT1_235430	-1.463413211	-0.113833826	-0.07074507587	0.04210217487	1
TGGT1_299150	0.4836086574	-0.02717773774	0.03370745305	0.04250902549	1
TGGT1_285520	-0.04912959085	-0.03224240452	0.02683243932	0.04272110293	1
TGGT1_242730	-3.205256603	-3.192720237	-3.065883512	0.04273701912	1
TGGT1_280680	1.271468503	0.2310356085	0.2743948281	0.04279062911	0.9925192232
TGGT1_254750	1.230470712	0.2829838722	0.317320513	0.04292309224	0.9972090826
TGGT1_254606	0.1029722013	0.08540318708	0.1281033409	0.0429907946	0.9989843473
TGGT1_202100	1.450084884	0.04929594314	0.08147962785	0.04320536453	0.9932278782
TGGT1_217720	1.123565512	0.376915692	0.4072185485	0.04324297778	0.9902479761
TGGT1_264090	0.4391830305	-2.780800791	-2.78665767	0.04325283202	1
TGGT1_249935	0.1898534441	0.3693617882	0.4536530668	0.04333200177	1
TGGT1_226450	1.575054629	0.281203323	0.3266639184	0.04337597125	0.9901749881
TGGT1_209880	-3.316342853	-3.282149178	-3.282149178	0.04361240911	1
TGGT1_209485	-0.9061613485	0.3356160746	0.3762410931	0.04363077421	1
TGGT1_237540	1.338625785	0.1513304681	0.1990656815	0.04394728019	0.9848495507
TGGT1_308930	-1.089284978	-0.0617558837	0.001311421511	0.04396399114	1
TGGT1_210990	-0.1751007509	0.1360859038	0.19191046	0.04458748177	1
TGGT1_217855	1.822254468	0.4971222454	0.5411192117	0.04488884687	0.9820553328
TGGT1_213830	0.9427775536	0.405038373	0.4447398892	0.0449614833	0.993504036
TGGT1_221190	-0.2536802629	-0.496797573	-0.4375713632	0.04508416685	1
TGGT1_290740	1.397351885	0.1685108655	0.2182901173	0.04511450734	0.9949094419
TGGT1_276910	0.06727573668	0.2558790764	0.2971969628	0.04536715542	0.9902479761
TGGT1_264730	-2.93304387	-2.379126866	-1.717289924	0.04562267106	1
TGGT1_216530	-1.563482456	-3.355118334	-3.357452176	0.04568025291	1
TGGT1_267460	0.9605779181	0.3592117041	0.3979600772	0.04574332731	0.9917065611
TGGT1_291590	-0.2058573854	0.2667659775	0.2985841454	0.0461072537	1
TGGT1_361480	-0.6255434742	-0.2484612896	-0.1073906462	0.0462834729	1
TGGT1_233350	-3.492007759	-2.604619147	-2.346184454	0.04648196059	1
TGGT1_253360	-1.632432014	-2.187357416	-2.558916332	0.04649575423	1
TGGT1_278815	0.6417087219	0.05822667025	0.1077163572	0.04654545095	0.9965866072
TGGT1_222975	1.743618928	0.09067530548	0.1714485398	0.0467536109	0.9964697299
TGGT1_213040	-1.450239633	-1.780775563	-1.768105906	0.04683737002	1
TGGT1_222710	0.674639979	0.1974203697	0.2947536492	0.04685757619	0.9975911786
TGGT1_301390	-4.319743832	-1.606396023	-1.503122418	0.04686206965	1
TGGT1_297090	0.5276406056	0.1828848184	0.2646875541	0.04707088838	1
TGGT1_213635	0.4064778515	0.1511970684	0.1897116222	0.04731942629	1
TGGT1_259180	0.3161872204	0.1230939622	0.1746558394	0.04751385937	0.9894996004
TGGT1_223400	0.8027040736	0.2844506534	0.3326443329	0.0475297907	0.9861590237
TGGT1_271315	0.6408926373	0.3938249254	0.4393569837	0.04755280213	0.9894996004
TGGT1_264100	0.06649500546	0.2031455064	0.2701306104	0.04774246062	0.9883900851
TGGT1_251430	0.6823235453	0.3148546186	0.3765504867	0.04794533989	0.9894996004
TGGT1_253990	0.3576545761	-0.01436374269	0.02323976051	0.04797702715	1
TGGT1_290678	0.07056203311	0.0260626825	0.1107834735	0.04799407483	1
TGGT1_264150	1.008854585	0.3571346737	0.4108234747	0.0480248091	0.9834445231
TGGT1_252410	1.374688822	0.1498148769	0.2007596506	0.04815484515	0.9851433533
TGGT1_287220	0.5128717133	0.3609168732	0.387592455	0.04828434913	0.9894996004
TGGT1_289340	1.282397783	0.414754992	0.4765159753	0.048321987	0.9834445231
TGGT1_305530	1.226438344	0.3798257046	0.4281321255	0.04834554502	0.9826742048
TGGT1_223570	-3.888690246	-1.013330881	-1.003606908	0.04834801456	1
TGGT1_312435	-0.039063735	0.395325297	0.4471975044	0.04839424344	1
TGGT1_204290	0.1465131608	0.008127654103	0.08005649609	0.0486517274	1
TGGT1_242770	0.3378273529	0.5698218601	0.622514507	0.04886634806	0.9894996004
TGGT1_219260A	-0.05732574956	0.2777119165	0.3210002336	0.0488862551	1
TGGT1_202610	0.8068518306	0.654836866	0.6975264064	0.04888630629	0.9834445231
TGGT1_275460	1.73941429	0.4160779327	0.4626598302	0.04889518781	0.9778015928
TGGT1_309560	1.243695906	0.3768470462	0.422314383	0.04894461056	0.9746254055
TGGT1_205550	-0.05106722362	-0.5046162038	-0.5163083985	0.04920006665	1
TGGT1_315130	-0.1767430396	-0.1032479878	-0.06332632288	0.04951956963	1
TGGT1_266100	1.180185458	0.6072669161	0.6655995745	0.04955409852	0.9834445231
TGGT1_240770	0.3905669529	0.1614129613	0.2192084382	0.04960003378	0.9903846315
TGGT1_203110	0.7196511745	0.4226809847	0.4721833473	0.04960998733	0.9779081463
TGGT1_254470	0.7193202149	0.5386135091	0.6071168272	0.04967321238	0.9851433533
TGGT1_211890	-1.058267668	0.1465857509	0.2472914462	0.04968671155	1
TGGT1_297650	1.100053614	0.1750256566	0.2258094702	0.04971615674	0.9772400151
TGGT1_249870	-0.0927398117	0.3656953592	0.4532435095	0.04979538132	0.9926697491
TGGT1_248190	0.6197949837	0.3440679001	0.4003932085	0.04984353103	0.9893795766
TGGT1_216800	1.907747857	0.1094600331	0.1687319172	0.04985540986	0.9826742048
TGGT1_313305	1.761506142	0.4466050003	0.5258727443	0.04995180228	0.987253626
TGGT1_266700	1.368000685	0.3247869249	0.3690772389	0.0499875232	0.9929697666
TGGT1_235020	-1.475742684	-0.3702927019	-0.3507296573	0.0500351946	1
TGGT1_213325	-0.6239542423	-0.5481317764	-0.5319899073	0.05007505359	1
TGGT1_248740	-1.691719925	-0.1867296908	-0.05668913532	0.05009893292	1
TGGT1_305100	0.6035849379	0.5895962305	0.6312648591	0.05015457789	0.9864240292
TGGT1_291660	0.5601032166	0.1476174222	0.1892743457	0.05023876743	0.9826742048
TGGT1_270060	1.080391951	0.4815705603	0.5322282186	0.05029923286	0.9834445231
TGGT1_222970	1.269722972	0.1517973236	0.1930894732	0.05030761844	0.9826742048
TGGT1_243430	0.7726470698	0.3734758901	0.4234553487	0.05051525017	0.9834445231
TGGT1_261730	1.49722204	0.3466336811	0.4148259784	0.05053469668	0.9851433533
TGGT1_235860	0.7678081257	0.1715786443	0.2354689297	0.05063732794	0.9894996004
TGGT1_291840	1.096779504	0.4066040257	0.4578169897	0.05106007995	0.9820553328
TGGT1_297290	0.5450619214	0.6767308723	0.7424405448	0.05116960364	0.9894996004
TGGT1_307790	0.6626146735	0.1272896165	0.1839701769	0.05121769445	0.978983043
TGGT1_267470	0.9338427537	0.2935577669	0.348540418	0.05125221844	0.9779081463
TGGT1_219230	0.04484286801	-0.433814471	-0.3788927811	0.05148254866	0.9975163702
TGGT1_245640	-0.03532208669	-0.3455784255	-0.2932447482	0.0517514384	0.9864240292
TGGT1_364130	0.5645177942	-0.4308764491	-0.3688928095	0.05178618134	0.9902479761
TGGT1_237200	1.59933669	0.3601627271	0.4129329908	0.05179408408	0.9779081463
TGGT1_231960	1.023530617	0.3925026299	0.4503399372	0.05192256009	0.9779081463
TGGT1_301150	0.9646980795	0.3462242079	0.3865774277	0.05212894178	0.9851433533
TGGT1_254335	1.546975107	0.4785465235	0.5388215265	0.0522004673	0.9834445231
TGGT1_214190	1.573025024	0.1650751228	0.2655611448	0.05241619609	0.9851433533
TGGT1_279410	1.178434235	0.3581942035	0.426198731	0.05256011372	0.9814980451
TGGT1_294690	1.103342634	0.3164474703	0.3873285941	0.05265992066	0.9839167461
TGGT1_204420	0.4025399124	0.4752231124	0.6110903983	0.05266666211	1
TGGT1_220330	-0.6387929846	0.5487755044	0.5965987199	0.05268872299	0.9964697299
TGGT1_201670	0.5979129663	0.4825959339	0.5306174427	0.05277182373	0.9851433533
TGGT1_201140	0.2677369257	-1.770798134	-1.685100324	0.0527913269	1
TGGT1_225880	0.9004101774	-0.1255504021	-0.07503931937	0.05281696929	0.9834445231
TGGT1_319090	0.3356915713	0.4390819565	0.5101475022	0.05294079039	0.9835001784
TGGT1_209095	0.7280680897	0.4393482882	0.4972332502	0.05295055802	0.9890791996
TGGT1_248700	0.6219042001	-0.07168195467	-0.009249041624	0.05306497669	0.9834445231
TGGT1_232690	-0.2584572353	0.2643519243	0.31230362	0.05342011538	0.9890198024
TGGT1_268685	-0.7812483716	-2.197891261	-1.400972471	0.05348525284	1
TGGT1_222110	1.02469446	0.145394981	0.2014136179	0.05357491968	0.9894996004
TGGT1_209180	0.1239876362	0.1272019504	0.181275566	0.0536594243	0.9917065611
TGGT1_320660	0.4254965632	0.4902888676	0.5379701025	0.05382757617	0.9851433533
TGGT1_221220	1.026777498	0.3529441452	0.4062554478	0.05395094486	0.9826742048
TGGT1_248440	1.192490742	0.2296621701	0.2806669217	0.05410743801	0.9779081463
TGGT1_273380	-1.778637265	-5.845847589	-5.845847589	0.05435925532	1
TGGT1_204045	0.7539410677	0.5161257711	0.5699086844	0.05438162542	0.9831799661
TGGT1_223985	-0.8459845482	0.1178690196	0.1676599108	0.05506972493	0.9949094419
TGGT1_293760	1.94408559	0.4325767838	0.4899273706	0.05510079436	0.9752298402
TGGT1_227450	-0.4080192404	-0.3354209844	-0.3806526178	0.0551055509	1
TGGT1_244030	0.5413730166	0.3473367428	0.4039305591	0.05535571673	0.9778015928
TGGT1_305280	1.269350944	0.7549676505	0.81431485	0.05541860661	0.9793376257
TGGT1_205150	0.7203341694	0.0580998121	0.1088185485	0.05545142038	0.9894996004
TGGT1_230470	2.540646737	0.2252640352	0.2867309994	0.05545752131	0.9752298402
TGGT1_207780	0.602935559	0.2182212582	0.2795150486	0.05555541862	0.9902479761
TGGT1_221990	1.217699695	0.2496891165	0.3329951644	0.0556877225	0.9894996004
TGGT1_231180	1.053886609	0.614786934	0.6909587131	0.05612171324	0.9826742048
TGGT1_266290	-1.317851522	-0.3034627211	-0.2091788712	0.05618958446	1
TGGT1_282020	0.8244845241	0.4840293609	0.5500892173	0.05619498508	0.9778015928
TGGT1_260210	-0.4552090749	-0.8492778879	-0.7879118456	0.05622024425	1
TGGT1_214575	2.437159913	0.4626882161	0.5161524142	0.05679908642	0.9643156167
TGGT1_294210	1.366509591	0.3141787673	0.3820918375	0.05692055021	0.9778015928
TGGT1_280430	0.4836717648	0.2558190778	0.3208935064	0.05694738398	0.9882614623
TGGT1_227020	0.4730096461	0.3143151407	0.3650152568	0.05701212196	0.9851433533
TGGT1_307860	-0.3038832089	0.05298684165	0.1523398059	0.05711496962	0.9964697299
TGGT1_245600	0.5311572126	0.3405808806	0.4010096388	0.05712969068	0.9814980451
TGGT1_202510	0.1341679145	-0.153081047	-0.1233729429	0.05713054514	0.9917065611
TGGT1_241240	1.376982327	0.2892584851	0.3439482209	0.05714399278	0.9751470249
TGGT1_318380	0.6968141315	-0.2386735907	-0.1717845075	0.0572435432	0.9851473357
TGGT1_288590	1.441508073	0.4966622532	0.5570781205	0.05736230854	0.9778015928
TGGT1_266880	1.300555856	0.2835951827	0.3386607059	0.05751650083	0.9742882553
TGGT1_298840	0.4184584365	0.3191705759	0.3719587074	0.05766325791	0.9793376257
TGGT1_263330	0.3815327367	0.1176770826	0.1729715485	0.05792526142	0.9778015928
TGGT1_249020	0.286576088	-0.02015524705	0.05594183789	0.05858863829	0.9864240292
TGGT1_305580	0.7751629924	0.4584339152	0.5187781319	0.05878309895	0.9778015928
TGGT1_203290	2.037872367	0.5232459078	0.579596814	0.05881790091	0.9660002167
TGGT1_209250	0.49982413	-0.6250783059	-0.5638053258	0.05883601223	1
TGGT1_313273	1.025036723	-0.01289711281	0.06568435094	0.05895979601	0.9834445231
TGGT1_288350	-0.9006156502	-2.618536107	-2.574856063	0.05906884553	1
TGGT1_296000	1.234942837	0.3339525029	0.3886922932	0.05915325175	0.9742882553
TGGT1_285860	1.055637773	0.3870918549	0.4460500112	0.05916579418	0.9777221879
TGGT1_255660	1.068010174	0.3035775652	0.3887244725	0.05928814524	0.9861202126
TGGT1_230480	2.700027498	0.7009054957	0.7582059058	0.05947582014	0.9643156167
TGGT1_289240	-0.04657626616	0.3193585997	0.3833829273	0.05948056089	0.9793376257
TGGT1_238410	-1.96816622	-0.1498026832	-0.07215071507	0.05968243337	1
TGGT1_310455	0.5064778802	0.5060149508	0.5657015691	0.05995239948	0.9772181475
TGGT1_280610	-1.388755457	-3.063816331	-2.977644829	0.05999011024	1
TGGT1_236960	-0.3352982663	-0.09219404251	-0.01999713531	0.06001694197	0.978983043
TGGT1_230080	-0.5652166471	-0.4249231917	-0.3244347293	0.06003878837	1
TGGT1_236860	1.337640048	-0.1046473028	-0.05798519625	0.06008802073	0.9894996004
TGGT1_283480	0.7526556314	0.04944966071	0.1236241396	0.06014376477	0.9834445231
TGGT1_229170	-0.4265462914	-0.1312927265	-0.03671047479	0.06026328513	1
TGGT1_268280	-1.479537739	-0.7336678601	-0.4293878199	0.06031559471	1
TGGT1_226300	1.38644884	0.3870789697	0.4707555333	0.06054578394	0.9834445231
TGGT1_297450	0.3918449614	0.369322117	0.434891916	0.06073827823	0.9824535834
TGGT1_300110	0.4821972256	0.04807890193	0.1258114159	0.06076377069	0.9894996004
TGGT1_268835	-0.91041637	-0.03419473024	0.03270833315	0.06099342944	0.9894996004
TGGT1_356120	1.034681118	0.2336011108	0.2929223438	0.06101796878	0.9777221879
TGGT1_213415	1.139242467	0.4724174929	0.541845875	0.06129125955	0.9779081463
TGGT1_269960	-1.234200444	-0.9294745696	-0.8794012261	0.06130199208	1
TGGT1_293450	1.247816173	0.5013634551	0.5649726086	0.06150952899	0.9742882553
TGGT1_261260B	-0.2250609117	0.2482728257	0.3291402603	0.06157637474	0.9851433533
TGGT1_252300	0.7324015419	0.2296154624	0.3021512507	0.06163007927	0.9834445231
TGGT1_244900	0.8957491362	0.05978427503	0.1223589899	0.06180374103	0.9851433533
TGGT1_304490	1.015918398	0.3704127484	0.4343782477	0.06203453486	0.974128724
TGGT1_221675B	0.01987268908	-0.03232226232	0.02234304283	0.06223980665	0.9917799518
TGGT1_310060	1.232651407	-0.1058596178	-0.04723493587	0.06229554913	0.9734108281
TGGT1_210950	-0.03993489525	0.4345144769	0.5122712372	0.06232735911	0.9795526982
