target,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,seed,n_genes,n_features,n_clusters,noise_frac,mean_f1,best_f1,best_label,n_labels_scored,n_labels_recovered
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,25,2,0.0,0.5281552757801007,0.6226622662266228,oocyst,3,1
stage_enriched_derived,fitness_screens+protein_features+interactions,median,rank,50,0.0,25,42,3000,25,2,0.0,0.5281552757801007,0.6226622662266228,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,15,0.25,60,42,3000,25,3,0.007333333333333333,0.5272919222012632,0.6223698781838316,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,15,0.25,60,42,3000,25,3,0.007333333333333333,0.5272919222012632,0.6223698781838316,oocyst,3,1
stage_enriched_derived,published_screens+protein_features+interactions,median,rank,15,0.25,25,42,3000,29,2,0.0,0.5270854714329687,0.6204620462046205,oocyst,3,1
stage_enriched_derived,published_screens+protein_features+interactions,median,rank,15,0.25,60,42,3000,29,2,0.0,0.5270854714329687,0.6204620462046205,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+protein_features,median,rank,15,0.25,60,42,3000,43,2,0.02033333333333333,0.5267078834623631,0.6205357142857142,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+interactions,median,rank,50,0.0,25,42,3000,34,5,0.012,0.5266132758209081,0.628385698808234,oocyst,3,1
stage_enriched_derived,fitness_screens+published_screens+protein_features,median,rank,50,0.25,25,42,3000,33,2,0.013,0.525947574611593,0.6216814159292035,oocyst,3,1
stage_enriched_derived,published_screens+protein_features+interactions,median,rank,50,0.0,60,42,3000,29,2,0.0,0.5258592171941749,0.6196251378169789,oocyst,3,1
stage_enriched_derived,published_screens+protein_features+interactions,median,rank,50,0.25,25,42,3000,29,2,0.0,0.5258592171941749,0.6196251378169789,oocyst,3,1
stage_enriched_derived,published_screens+protein_features+interactions,median,rank,50,0.25,60,42,3000,29,2,0.0,0.5258592171941749,0.6196251378169789,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+interactions,median,rank,50,0.0,60,42,3000,34,4,0.001,0.52566820872931,0.628385698808234,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.25,25,42,3000,25,3,0.003,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,15,0.25,25,42,3000,25,3,0.0006666666666666666,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,15,0.25,25,42,3000,25,3,0.0006666666666666666,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.25,25,42,3000,25,3,0.003,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.0,60,42,3000,25,3,0.0,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,published_screens+protein_features,median,rank,50,0.0,60,42,3000,25,3,0.0,0.5247199221784631,0.6216814159292036,oocyst,3,1
stage_enriched_derived,expression_raw+fitness_screens+interactions,median,rank,50,0.0,25,42,3000,30,6,0.028666666666666667,0.5244815084199193,0.6220735785953176,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+protein_features,median,rank,50,0.25,25,42,3000,43,2,0.017333333333333333,0.5240773191415583,0.6172566371681416,oocyst,3,1
stage_enriched_derived,expression_raw+published_screens+protein_features,median,rank,50,0.25,60,42,3000,43,2,0.013666666666666667,0.5237705724733304,0.6165745856353593,oocyst,3,1
