label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
substantive,1,464,233,0.05871975806451613,0.5021551724137931,0.10514440433212997,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,attention_depth
focal,1,286,140,0.03528225806451613,0.48951048951048953,0.06582040432534086,fitness_screens+protein_features+interactions,median,rank,50,0.25,25,attention_depth
incidental,1,1816,958,0.24143145161290322,0.5275330396475771,0.3312586445366528,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,attention_depth
substantive,1,464,233,0.05871975806451613,0.5021551724137931,0.10514440433212997,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,attention_depth
focal,1,286,140,0.03528225806451613,0.48951048951048953,0.06582040432534086,fitness_screens+protein_features+interactions,median,rank,50,0.25,60,attention_depth
incidental,8,1548,335,0.3056569343065693,0.21640826873385013,0.2534039334341906,published_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
substantive,8,384,87,0.07937956204379562,0.2265625,0.11756756756756757,published_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
focal,8,216,40,0.0364963503649635,0.18518518518518517,0.06097560975609755,published_screens+protein_features+interactions,median,rank,15,0.0,25,attention_depth
incidental,8,1765,511,0.24878286270691333,0.2895184135977337,0.26760932181199265,published_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
substantive,0,452,92,0.08646616541353383,0.20353982300884957,0.12137203166226913,published_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
focal,11,279,31,0.07542579075425791,0.1111111111111111,0.0898550724637681,published_screens+protein_features+interactions,median,rank,15,0.0,60,attention_depth
