label,cluster,n_label,n_in_cluster,precision,recall,f1,blocks,na_policy,scaling,n_neighbors,min_dist,min_cluster_size,target
M,1,234,137,0.29782608695652174,0.5854700854700855,0.39481268011527376,expression_summary+expression_raw+protein_features,median,rank,15,0.25,40,cellcycle_phase
S,1,237,152,0.33043478260869563,0.6413502109704642,0.4361549497847919,expression_summary+expression_raw+protein_features,median,rank,15,0.25,40,cellcycle_phase
G1a,0,44,27,0.06585365853658537,0.6136363636363636,0.11894273127753305,expression_summary+expression_raw+protein_features,median,rank,15,0.25,40,cellcycle_phase
G1b,0,94,57,0.13902439024390245,0.6063829787234043,0.22619047619047622,expression_summary+expression_raw+protein_features,median,rank,15,0.25,40,cellcycle_phase
C,0,261,144,0.35121951219512193,0.5517241379310345,0.4292101341281669,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
M,1,234,137,0.29782608695652174,0.5854700854700855,0.39481268011527376,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
S,1,237,152,0.33043478260869563,0.6413502109704642,0.4361549497847919,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1a,0,44,27,0.06585365853658537,0.6136363636363636,0.11894273127753305,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
G1b,0,94,57,0.13902439024390245,0.6063829787234043,0.22619047619047622,expression_summary+expression_raw+protein_features,median,rank,15,0.25,60,cellcycle_phase
C,0,227,59,0.2783018867924528,0.2599118942731278,0.26879271070615035,expression_summary+expression_raw+protein_features,median,rank,30,0.0,25,cellcycle_phase
M,4,202,57,0.3986013986013986,0.28217821782178215,0.33043478260869563,expression_summary+expression_raw+protein_features,median,rank,30,0.0,25,cellcycle_phase
S,0,217,72,0.33962264150943394,0.3317972350230415,0.3356643356643356,expression_summary+expression_raw+protein_features,median,rank,30,0.0,25,cellcycle_phase
G1a,13,37,5,0.12195121951219512,0.13513513513513514,0.1282051282051282,expression_summary+expression_raw+protein_features,median,rank,30,0.0,25,cellcycle_phase
G1b,23,80,19,0.19791666666666666,0.2375,0.21590909090909088,expression_summary+expression_raw+protein_features,median,rank,30,0.0,25,cellcycle_phase
C,0,261,118,0.37579617834394907,0.4521072796934866,0.4104347826086957,expression_summary+expression_raw+protein_features,median,rank,30,0.0,40,cellcycle_phase
M,5,230,57,0.4014084507042254,0.24782608695652175,0.3064516129032258,expression_summary+expression_raw+protein_features,median,rank,30,0.0,40,cellcycle_phase
S,1,232,72,0.33962264150943394,0.3103448275862069,0.3243243243243243,expression_summary+expression_raw+protein_features,median,rank,30,0.0,40,cellcycle_phase
G1a,0,44,20,0.06369426751592357,0.45454545454545453,0.11173184357541897,expression_summary+expression_raw+protein_features,median,rank,30,0.0,40,cellcycle_phase
G1b,0,94,54,0.17197452229299362,0.574468085106383,0.2647058823529412,expression_summary+expression_raw+protein_features,median,rank,30,0.0,40,cellcycle_phase
C,0,262,118,0.37579617834394907,0.45038167938931295,0.4097222222222222,expression_summary+expression_raw+protein_features,median,rank,30,0.0,60,cellcycle_phase
M,5,231,57,0.41304347826086957,0.24675324675324675,0.3089430894308943,expression_summary+expression_raw+protein_features,median,rank,30,0.0,60,cellcycle_phase
S,1,230,72,0.33962264150943394,0.3130434782608696,0.3257918552036199,expression_summary+expression_raw+protein_features,median,rank,30,0.0,60,cellcycle_phase
G1a,0,42,20,0.06369426751592357,0.47619047619047616,0.11235955056179776,expression_summary+expression_raw+protein_features,median,rank,30,0.0,60,cellcycle_phase
G1b,0,93,54,0.17197452229299362,0.5806451612903226,0.2653562653562654,expression_summary+expression_raw+protein_features,median,rank,30,0.0,60,cellcycle_phase
C,0,243,115,0.3795379537953795,0.4732510288065844,0.42124542124542125,expression_summary+expression_raw+protein_features,median,rank,30,0.25,25,cellcycle_phase
M,4,214,81,0.3432203389830508,0.37850467289719625,0.36,expression_summary+expression_raw+protein_features,median,rank,30,0.25,25,cellcycle_phase
S,4,217,77,0.326271186440678,0.3548387096774194,0.33995584988962474,expression_summary+expression_raw+protein_features,median,rank,30,0.25,25,cellcycle_phase
G1a,0,40,20,0.066006600660066,0.5,0.11661807580174925,expression_summary+expression_raw+protein_features,median,rank,30,0.25,25,cellcycle_phase
G1b,0,92,54,0.1782178217821782,0.5869565217391305,0.2734177215189873,expression_summary+expression_raw+protein_features,median,rank,30,0.25,25,cellcycle_phase
C,1,220,87,0.3702127659574468,0.39545454545454545,0.3824175824175824,expression_summary+expression_raw+protein_features,median,rank,30,0.25,40,cellcycle_phase
M,8,194,80,0.3508771929824561,0.41237113402061853,0.3791469194312796,expression_summary+expression_raw+protein_features,median,rank,30,0.25,40,cellcycle_phase
S,8,203,75,0.32894736842105265,0.3694581280788177,0.3480278422273782,expression_summary+expression_raw+protein_features,median,rank,30,0.25,40,cellcycle_phase
G1a,2,34,4,0.14814814814814814,0.11764705882352941,0.13114754098360654,expression_summary+expression_raw+protein_features,median,rank,30,0.25,40,cellcycle_phase
G1b,1,82,47,0.2,0.573170731707317,0.29652996845425866,expression_summary+expression_raw+protein_features,median,rank,30,0.25,40,cellcycle_phase
C,5,215,82,0.3761467889908257,0.3813953488372093,0.37875288683602776,expression_summary+expression_raw+protein_features,median,rank,30,0.25,60,cellcycle_phase
M,4,191,82,0.34893617021276596,0.4293193717277487,0.38497652582159625,expression_summary+expression_raw+protein_features,median,rank,30,0.25,60,cellcycle_phase
S,4,201,75,0.3191489361702128,0.373134328358209,0.3440366972477064,expression_summary+expression_raw+protein_features,median,rank,30,0.25,60,cellcycle_phase
G1a,5,32,13,0.05963302752293578,0.40625,0.10400000000000001,expression_summary+expression_raw+protein_features,median,rank,30,0.25,60,cellcycle_phase
G1b,5,78,44,0.2018348623853211,0.5641025641025641,0.2972972972972973,expression_summary+expression_raw+protein_features,median,rank,30,0.25,60,cellcycle_phase
C,0,258,118,0.3746031746031746,0.4573643410852713,0.4118673647469459,expression_summary+expression_raw+protein_features,median,rank,50,0.0,25,cellcycle_phase
